#bin	chrom	chromStart	chromEnd	ix	type	frag	fragStart	fragEnd	strand
106	chr9	34794403	35049296	1140	W	contig_35136	0	254893	+
852	chr9	35049639	35065153	1142	W	contig_35137	0	15514	+
852	chr9	35065609	35085530	1144	W	contig_35138	0	19921	+
852	chr9	35085531	35094525	1146	W	contig_35139	0	8994	+
852	chr9	35094658	35097879	1148	W	contig_35140	0	3221	+
106	chr9	35097947	35194765	1150	W	contig_35141	0	96818	+
106	chr9	35195823	35340733	1152	W	contig_35142	0	144910	+
13	chr9	35341746	35689798	1154	W	contig_35143	0	348052	+
857	chr9	35689953	35731563	1156	W	contig_35144	0	41610	+
107	chr9	35731989	35907760	1158	W	contig_35145	0	175771	+
107	chr9	35907841	35953780	1160	W	contig_35146	0	45939	+
859	chr9	35954271	35965018	1162	W	contig_35147	0	10747	+
859	chr9	35966058	35967906	1164	W	contig_35148	0	1848	+
859	chr9	35969893	36000360	1166	W	contig_35149	0	30467	+
107	chr9	36000361	36080741	1168	W	contig_35150	0	80380	+
860	chr9	36080826	36112464	1170	W	contig_35151	0	31638	+
860	chr9	36112465	36136937	1172	W	contig_35152	0	24472	+
860	chr9	36136938	36162442	1174	W	contig_35153	0	25504	+
107	chr9	36162635	36178453	1176	W	contig_35154	0	15818	+
861	chr9	36178609	36181040	1178	W	contig_35155	0	2431	+
861	chr9	36181464	36205871	1180	W	contig_35156	0	24407	+
861	chr9	36205872	36234126	1182	W	contig_35157	0	28254	+
861	chr9	36234392	36259181	1184	W	contig_35158	0	24789	+
861	chr9	36259196	36291440	1186	W	contig_35159	0	32244	+
861	chr9	36291545	36296542	1188	W	contig_35160	0	4997	+
107	chr9	36297860	36491340	1190	W	contig_35161	0	193480	+
863	chr9	36491341	36496284	1192	W	contig_35162	0	4943	+
863	chr9	36496285	36514595	1194	W	contig_35163	0	18310	+
107	chr9	36514596	36641302	1196	W	contig_35164	0	126706	+
864	chr9	36641529	36652434	1198	W	contig_35165	0	10905	+
864	chr9	36652435	36680449	1200	W	contig_35166	0	28014	+
13	chr9	36680757	36791096	1202	W	contig_35167	0	110339	+
108	chr9	36791122	36853844	1204	W	contig_35168	0	62722	+
108	chr9	36853845	36997395	1206	W	contig_35169	0	143550	+
867	chr9	36997811	37073291	1208	W	contig_35170	0	75480	+
108	chr9	37073292	37312595	1210	W	contig_35171	0	239303	+
108	chr9	37312822	37369686	1212	W	contig_35172	0	56864	+
870	chr9	37369687	37426607	1214	W	contig_35173	0	56920	+
870	chr9	37426889	37429249	1216	W	contig_35174	0	2360	+
870	chr9	37429506	37442872	1218	W	contig_35175	0	13366	+
108	chr9	37443235	37514441	1220	W	contig_35176	0	71206	+
108	chr9	37514634	37624677	1222	W	contig_35177	0	110043	+
872	chr9	37624678	37676943	1224	W	contig_35178	0	52265	+
13	chr9	37676944	37844957	1226	W	contig_35179	0	168013	+
109	chr9	37848311	37926200	1228	W	contig_35180	0	77889	+
874	chr9	37926386	37961584	1230	W	contig_35181	0	35198	+
109	chr9	37961585	38077249	1232	W	contig_35182	0	115664	+
875	chr9	38077250	38081864	1234	W	contig_35183	0	4614	+
875	chr9	38081966	38123364	1236	W	contig_35184	0	41398	+
875	chr9	38123548	38131562	1238	W	contig_35185	0	8014	+
109	chr9	38131563	38247421	1240	W	contig_35186	0	115858	+
109	chr9	38247571	38278883	1242	W	contig_35187	0	31312	+
877	chr9	38279063	38384428	1244	W	contig_35188	0	105365	+
109	chr9	38384429	38517464	1246	W	contig_35189	0	133035	+
109	chr9	38518175	38567292	1248	W	contig_35190	0	49117	+
109	chr9	38567711	38687516	1250	W	contig_35191	0	119805	+
13	chr9	38688088	38998586	1252	W	contig_35192	0	310498	+
110	chr9	38998643	39192114	1254	W	contig_35193	0	193471	+
884	chr9	39192753	39207106	1256	W	contig_35194	0	14353	+
884	chr9	39207120	39272868	1258	W	contig_35195	0	65748	+
110	chr9	39272869	39389552	1260	W	contig_35196	0	116683	+
885	chr9	39389553	39423412	1262	W	contig_35197	0	33859	+
885	chr9	39423523	39437196	1264	W	contig_35198	0	13673	+
885	chr9	39437197	39446215	1266	W	contig_35199	0	9018	+
110	chr9	39446239	39480191	1268	W	contig_35200	0	33952	+
886	chr9	39480281	39529962	1270	W	contig_35201	0	49681	+
110	chr9	39530157	39649227	1272	W	contig_35202	0	119070	+
110	chr9	39649228	39755649	1274	W	contig_35203	0	106421	+
888	chr9	39755650	39759095	1276	W	contig_35204	0	3445	+
888	chr9	39759096	39760560	1278	W	contig_35205	0	1464	+
888	chr9	39760955	39794652	1280	W	contig_35206	0	33697	+
888	chr9	39795089	39799751	1282	W	contig_35207	0	4662	+
13	chr9	39799752	39912469	1284	W	contig_35208	0	112717	+
111	chr9	39912521	40046574	1286	W	contig_35209	0	134053	+
111	chr9	40046731	40210829	1288	W	contig_35210	0	164098	+
111	chr9	40210830	40566230	1290	W	contig_35211	0	355400	+
894	chr9	40566231	40575351	1292	W	contig_35212	0	9120	+
111	chr9	40575817	40684262	1294	W	contig_35213	0	108445	+
13	chr9	40684342	40972529	1296	W	contig_35214	0	288187	+
112	chr9	40972619	41153844	1298	W	contig_35215	0	181225	+
112	chr9	41155322	41157053	1300	W	contig_35216	0	1731	+
899	chr9	41158582	41160070	1302	W	contig_35217	0	1488	+
899	chr9	41160287	41170359	1304	W	contig_35218	0	10072	+
899	chr9	41170430	41231483	1306	W	contig_35219	0	61053	+
899	chr9	41231588	41241934	1308	W	contig_35220	0	10346	+
899	chr9	41242870	41260487	1310	W	contig_35221	0	17617	+
112	chr9	41260960	41425402	1312	W	contig_35222	0	164442	+
901	chr9	41425548	41543121	1314	W	contig_35223	0	117573	+
112	chr9	41543898	41592411	1316	W	contig_35224	0	48513	+
902	chr9	41592649	41663783	1318	W	contig_35225	0	71134	+
112	chr9	41664466	41688092	1320	W	contig_35226	0	23626	+
903	chr9	41688285	41764015	1322	W	contig_35227	0	75730	+
112	chr9	41764200	41887911	1324	W	contig_35228	0	123711	+
1	chr9	41887912	42005660	1326	W	contig_35229	0	117748	+
905	chr9	42006125	42049755	1328	W	contig_35230	0	43630	+
113	chr9	42050107	42289474	1330	W	contig_35231	0	239367	+
907	chr9	42295145	42306065	1332	W	contig_35232	0	10920	+
113	chr9	42306107	42404106	1334	W	contig_35233	0	97999	+
908	chr9	42404127	42463723	1336	W	contig_35234	0	59596	+
113	chr9	42463872	42484897	1338	W	contig_35235	0	21025	+
909	chr9	42485457	42488900	1340	W	contig_35236	0	3443	+
909	chr9	42490678	42491706	1342	W	contig_35237	0	1028	+
113	chr9	42492511	42704224	1344	W	contig_35238	0	211713	+
113	chr9	42704225	42975585	1346	W	contig_35239	0	271360	+
912	chr9	42975586	42978974	1348	W	contig_35240	0	3388	+
14	chr9	42979414	43039893	1350	W	contig_35241	0	60479	+
913	chr9	43040185	43085627	1352	W	contig_35242	0	45442	+
114	chr9	43086244	43138584	1354	W	contig_35243	0	52340	+
914	chr9	43138613	43158113	1356	W	contig_35244	0	19500	+
114	chr9	43158412	43348621	1358	W	contig_35245	0	190209	+
114	chr9	43349021	43404342	1360	W	contig_35246	0	55321	+
916	chr9	43404435	43465663	1362	W	contig_35247	0	61228	+
916	chr9	43465924	43492314	1364	W	contig_35248	0	26390	+
114	chr9	43492356	43796358	1366	W	contig_35249	0	304002	+
114	chr9	43796754	43998131	1368	W	contig_35250	0	201377	+
14	chr9	43998872	44109300	1370	W	contig_35251	0	110428	+
921	chr9	44109392	44114844	1372	W	contig_35252	0	5452	+
921	chr9	44114965	44118052	1374	W	contig_35253	0	3087	+
115	chr9	44118053	44207934	1376	W	contig_35254	0	89881	+
922	chr9	44207935	44223896	1378	W	contig_35255	0	15961	+
922	chr9	44223897	44288452	1380	W	contig_35256	0	64555	+
115	chr9	44288453	44304936	1382	W	contig_35257	0	16483	+
923	chr9	44304937	44321572	1384	W	contig_35258	0	16635	+
923	chr9	44321573	44377324	1386	W	contig_35259	0	55751	+
923	chr9	44377407	44420350	1388	W	contig_35260	0	42943	+
115	chr9	44420653	44466479	1390	W	contig_35261	0	45826	+
924	chr9	44467070	44470733	1392	W	contig_35262	0	3663	+
924	chr9	44470957	44526489	1394	W	contig_35263	0	55532	+
115	chr9	44527093	44642313	1396	W	contig_35264	0	115220	+
925	chr9	44643316	44651388	1398	W	contig_35265	0	8072	+
115	chr9	44651943	44700809	1400	W	contig_35266	0	48866	+
926	chr9	44700876	44715542	1402	W	contig_35267	0	14666	+
926	chr9	44715640	44745078	1404	W	contig_35268	0	29438	+
926	chr9	44745395	44779194	1406	W	contig_35269	0	33799	+
115	chr9	44780720	45014858	1408	W	contig_35270	0	234138	+
928	chr9	45014859	45052097	1410	W	contig_35271	0	37238	+
928	chr9	45052888	45066002	1412	W	contig_35272	0	13114	+
928	chr9	45066563	45069303	1414	W	contig_35273	0	2740	+
928	chr9	45071263	45072530	1416	W	contig_35274	0	1267	+
14	chr9	45077852	45270314	1418	W	contig_35275	0	192462	+
116	chr9	45270479	45612024	1420	W	contig_35276	0	341545	+
116	chr9	45612025	45650322	1422	W	contig_35277	0	38297	+
116	chr9	45650479	45895469	1424	W	contig_35278	0	244990	+
935	chr9	45895824	45947722	1426	W	contig_35279	0	51898	+
116	chr9	45947811	46091432	1428	W	contig_35280	0	143621	+
936	chr9	46091979	46118273	1430	W	contig_35281	0	26294	+
14	chr9	46118351	46152470	1432	W	contig_35282	0	34119	+
937	chr9	46153156	46158057	1434	W	contig_35283	0	4901	+
937	chr9	46159200	46226855	1436	W	contig_35284	0	67655	+
937	chr9	46227008	46230187	1438	W	contig_35285	0	3179	+
937	chr9	46231475	46234429	1440	W	contig_35286	0	2954	+
937	chr9	46234602	46264635	1442	W	contig_35287	0	30033	+
117	chr9	46264869	46354046	1444	W	contig_35288	0	89177	+
117	chr9	46354047	46400643	1446	W	contig_35289	0	46596	+
117	chr9	46400820	46542114	1448	W	contig_35290	0	141294	+
940	chr9	46542604	46548404	1450	W	contig_35291	0	5800	+
940	chr9	46548405	46621558	1452	W	contig_35292	0	73153	+
940	chr9	46621655	46624403	1454	W	contig_35293	0	2748	+
940	chr9	46624502	46629323	1456	W	contig_35294	0	4821	+
117	chr9	46629589	46798998	1458	W	contig_35295	0	169409	+
942	chr9	46799184	46813507	1460	W	contig_35296	0	14323	+
942	chr9	46813835	46824161	1462	W	contig_35297	0	10326	+
117	chr9	46824536	46937161	1464	W	contig_35298	0	112625	+
943	chr9	46937277	46945714	1466	W	contig_35299	0	8437	+
943	chr9	46946227	46953335	1468	W	contig_35300	0	7108	+
943	chr9	46953336	46997324	1470	W	contig_35301	0	43988	+
943	chr9	46997363	47017058	1472	W	contig_35302	0	19695	+
943	chr9	47017443	47043347	1474	W	contig_35303	0	25904	+
943	chr9	47043876	47048081	1476	W	contig_35304	0	4205	+
117	chr9	47048090	47171912	1478	W	contig_35305	0	123822	+
14	chr9	47171913	47290663	1480	W	contig_35306	0	118750	+
118	chr9	47290831	47819453	1482	W	contig_35307	0	528622	+
118	chr9	47819479	47910892	1484	W	contig_35308	0	91413	+
950	chr9	47910920	47913757	1486	W	contig_35309	0	2837	+
950	chr9	47914052	47971513	1488	W	contig_35310	0	57461	+
118	chr9	47971514	48005981	1490	W	contig_35311	0	34467	+
118	chr9	48005982	48173376	1492	W	contig_35312	0	167394	+
14	chr9	48173496	48254365	1494	W	contig_35313	0	80869	+
119	chr9	48254781	48381112	1496	W	contig_35314	0	126331	+
119	chr9	48381141	48559413	1498	W	contig_35315	0	178272	+
955	chr9	48559669	48574287	1500	W	contig_35316	0	14618	+
955	chr9	48574696	48597458	1502	W	contig_35317	0	22762	+
119	chr9	48597578	48775047	1504	W	contig_35318	0	177469	+
957	chr9	48775134	48775932	1506	W	contig_35319	0	798	+
119	chr9	48776323	48904082	1508	W	contig_35320	0	127759	+
958	chr9	48904495	48907283	1510	W	contig_35321	0	2788	+
958	chr9	48907357	48957458	1512	W	contig_35322	0	50101	+
958	chr9	48958635	48982269	1514	W	contig_35323	0	23634	+
119	chr9	48982270	49076433	1516	W	contig_35324	0	94163	+
959	chr9	49077101	49097414	1518	W	contig_35325	0	20313	+
959	chr9	49097415	49136327	1520	W	contig_35326	0	38912	+
14	chr9	49136583	49292372	1522	W	contig_35327	0	155789	+
961	chr9	49292373	49365032	1524	W	contig_35328	0	72659	+
961	chr9	49365103	49366947	1526	W	contig_35329	0	1844	+
961	chr9	49367199	49409871	1528	W	contig_35330	0	42672	+
961	chr9	49410057	49412920	1530	W	contig_35331	0	2863	+
120	chr9	49414006	49415815	1532	W	contig_35332	0	1809	+
120	chr9	49416302	49756840	1534	W	contig_35333	0	340538	+
964	chr9	49756986	49801592	1536	W	contig_35334	0	44606	+
120	chr9	49801768	49925091	1538	W	contig_35335	0	123323	+
120	chr9	49925256	50124260	1540	W	contig_35336	0	199004	+
967	chr9	50125050	50141490	1542	W	contig_35337	0	16440	+
120	chr9	50142342	50202205	1544	W	contig_35338	0	59863	+
968	chr9	50202359	50225188	1546	W	contig_35339	0	22829	+
968	chr9	50225252	50238166	1548	W	contig_35340	0	12914	+
1	chr9	50238176	50333928	1550	W	contig_35341	0	95752	+
121	chr9	50334155	50565268	1552	W	contig_35342	0	231113	+
970	chr9	50565403	50567523	1554	W	contig_35343	0	2120	+
121	chr9	50568708	50786866	1556	W	contig_35344	0	218158	+
972	chr9	50787098	50844030	1558	W	contig_35345	0	56932	+
121	chr9	50844031	50921071	1560	W	contig_35346	0	77040	+
973	chr9	50921637	50922429	1562	W	contig_35347	0	792	+
121	chr9	50922493	51072759	1564	W	contig_35348	0	150266	+
974	chr9	51072760	51083803	1566	W	contig_35349	0	11043	+
974	chr9	51083804	51100156	1568	W	contig_35350	0	16352	+
974	chr9	51101156	51111446	1570	W	contig_22190	0	10290	+
121	chr9	51112289	51231384	1572	W	contig_22191	0	119095	+
121	chr9	51232027	51297296	1574	W	contig_22192	0	65269	+
976	chr9	51297382	51350678	1576	W	contig_22193	0	53296	+
15	chr9	51350679	51501771	1578	W	contig_22194	0	151092	+
122	chr9	51502097	51520613	1580	W	contig_22195	0	18516	+
978	chr9	51521409	51539106	1582	W	contig_22196	0	17697	+
978	chr9	51539107	51613335	1584	W	contig_22197	0	74228	+
978	chr9	51613503	51628208	1586	W	contig_22198	0	14705	+
978	chr9	51628639	51633964	1588	W	contig_22199	0	5325	+
978	chr9	51634113	51637695	1590	W	contig_22200	0	3582	+
122	chr9	51637744	51677046	1592	W	contig_22201	0	39302	+
979	chr9	51677076	51711820	1594	W	contig_22202	0	34744	+
979	chr9	51711931	51720553	1596	W	contig_22203	0	8622	+
979	chr9	51720816	51725502	1598	W	contig_22204	0	4686	+
979	chr9	51725598	51747976	1600	W	contig_22205	0	22378	+
979	chr9	51748281	51752042	1602	W	contig_22206	0	3761	+
979	chr9	51752326	51755552	1604	W	contig_22207	0	3226	+
979	chr9	51755618	51766355	1606	W	contig_22208	0	10737	+
122	chr9	51766392	51777978	1608	W	contig_22209	0	11586	+
980	chr9	51778204	51794933	1610	W	contig_22210	0	16729	+
980	chr9	51795660	51799296	1612	W	contig_22211	0	3636	+
980	chr9	51799297	51840869	1614	W	contig_22212	0	41572	+
980	chr9	51841169	51894384	1616	W	contig_22213	0	53215	+
122	chr9	51897912	51934544	1618	W	contig_22214	0	36632	+
981	chr9	51935104	51954570	1620	W	contig_22215	0	19466	+
981	chr9	51955251	51960618	1622	W	contig_22216	0	5367	+
981	chr9	51960637	51983038	1624	W	contig_22217	0	22401	+
981	chr9	51983298	51988791	1626	W	contig_22218	0	5493	+
981	chr9	51988861	51993226	1628	W	contig_22219	0	4365	+
981	chr9	51993851	52007778	1630	W	contig_22220	0	13927	+
122	chr9	52007884	52056526	1632	W	contig_22221	0	48642	+
982	chr9	52056622	52065437	1634	W	contig_22222	0	8815	+
982	chr9	52065615	52158226	1636	W	contig_22223	0	92611	+
122	chr9	52162351	52176233	1638	W	contig_22224	0	13882	+
983	chr9	52176353	52208753	1640	W	contig_22225	0	32400	+
983	chr9	52209109	52216573	1642	W	contig_22226	0	7464	+
983	chr9	52217437	52221373	1644	W	contig_22227	0	3936	+
983	chr9	52221374	52246776	1646	W	contig_22228	0	25402	+
983	chr9	52246862	52252057	1648	W	contig_22229	0	5195	+
983	chr9	52252682	52254977	1650	W	contig_22230	0	2295	+
983	chr9	52255869	52272517	1652	W	contig_22231	0	16648	+
983	chr9	52272649	52278641	1654	W	contig_22232	0	5992	+
122	chr9	52279099	52307879	1656	W	contig_22233	0	28780	+
15	chr9	52308686	52454058	1658	W	contig_22234	0	145372	+
985	chr9	52454059	52483366	1660	W	contig_22235	0	29307	+
985	chr9	52484365	52489903	1662	W	contig_22236	0	5538	+
123	chr9	52490046	52579106	1664	W	contig_22237	0	89060	+
986	chr9	52579107	52582061	1666	W	contig_22238	0	2954	+
986	chr9	52582782	52585386	1668	W	contig_22239	0	2604	+
986	chr9	52585561	52606501	1670	W	contig_22240	0	20940	+
986	chr9	52606606	52607641	1672	W	contig_22241	0	1035	+
986	chr9	52607729	52611677	1674	W	contig_22242	0	3948	+
986	chr9	52611813	52639905	1676	W	contig_22243	0	28092	+
986	chr9	52641129	52644987	1678	W	contig_22244	0	3858	+
986	chr9	52645238	52660359	1680	W	contig_22245	0	15121	+
986	chr9	52661291	52670123	1682	W	contig_22246	0	8832	+
123	chr9	52670328	52696244	1684	W	contig_22247	0	25916	+
987	chr9	52696614	52793468	1686	W	contig_22248	0	96854	+
987	chr9	52793915	52798008	1688	W	contig_22249	0	4093	+
123	chr9	52798090	52895647	1690	W	contig_22250	0	97557	+
988	chr9	52896205	52907847	1692	W	contig_22251	0	11642	+
123	chr9	52907952	53070783	1694	W	contig_22252	0	162831	+
123	chr9	53071062	53095983	1696	W	contig_22253	0	24921	+
990	chr9	53095984	53112369	1698	W	contig_22254	0	16385	+
990	chr9	53112744	53144055	1700	W	contig_22255	0	31311	+
990	chr9	53144741	53185319	1702	W	contig_22256	0	40578	+
990	chr9	53185320	53186536	1704	W	contig_22257	0	1216	+
990	chr9	53186927	53205456	1706	W	contig_22258	0	18529	+
123	chr9	53205622	53223421	1708	W	contig_22259	0	17799	+
123	chr9	53223446	53348791	1710	W	contig_22260	0	125345	+
15	chr9	53348792	53498585	1712	W	contig_22261	0	149793	+
993	chr9	53498804	53511489	1714	W	contig_22262	0	12685	+
993	chr9	53511550	53519213	1716	W	contig_22263	0	7663	+
993	chr9	53520128	53522777	1718	W	contig_22264	0	2649	+
993	chr9	53523035	53564065	1720	W	contig_22265	0	41030	+
993	chr9	53564152	53599947	1722	W	contig_22266	0	35795	+
124	chr9	53601583	53609221	1724	W	contig_22267	0	7638	+
994	chr9	53610076	53658886	1726	W	contig_22268	0	48810	+
994	chr9	53659144	53659406	1728	W	contig_22269	0	262	+
994	chr9	53660041	53688789	1730	W	contig_22270	0	28748	+
994	chr9	53689599	53701240	1732	W	contig_22271	0	11641	+
994	chr9	53701437	53709558	1734	W	contig_22272	0	8121	+
124	chr9	53710117	53741913	1736	W	contig_22273	0	31796	+
995	chr9	53743188	53752769	1738	W	contig_22274	0	9581	+
995	chr9	53753094	53822967	1740	W	contig_22275	0	69873	+
995	chr9	53823778	53837650	1742	W	contig_22276	0	13872	+
995	chr9	53837836	53854372	1744	W	contig_22277	0	16536	+
995	chr9	53854523	53856923	1746	W	contig_22278	0	2400	+
124	chr9	53857006	53919417	1748	W	contig_22279	0	62411	+
996	chr9	53919418	53925288	1750	W	contig_22280	0	5870	+
996	chr9	53925595	53947413	1752	W	contig_22281	0	21818	+
996	chr9	53947507	53968234	1754	W	contig_22282	0	20727	+
124	chr9	53968425	54038972	1756	W	contig_22283	0	70547	+
997	chr9	54039077	54042367	1758	W	contig_22284	0	3290	+
997	chr9	54042429	54045993	1760	W	contig_22285	0	3564	+
997	chr9	54048216	54050565	1762	W	contig_22286	0	2349	+
997	chr9	54050829	54087272	1764	W	contig_22287	0	36443	+
997	chr9	54087273	54109441	1766	W	contig_22288	0	22168	+
124	chr9	54110226	54250502	1768	W	contig_22289	0	140276	+
124	chr9	54250941	54274343	1770	W	contig_22290	0	23402	+
999	chr9	54274433	54277947	1772	W	contig_22291	0	3514	+
999	chr9	54278003	54283188	1774	W	contig_22292	0	5185	+
999	chr9	54283189	54313692	1776	W	contig_22293	0	30503	+
124	chr9	54317173	54472860	1778	W	contig_22294	0	155687	+
15	chr9	54473144	54536428	1780	W	contig_22295	0	63284	+
1001	chr9	54537486	54551909	1782	W	contig_22296	0	14423	+
1001	chr9	54552746	54597601	1784	W	contig_22297	0	44855	+
1001	chr9	54597706	54615232	1786	W	contig_22298	0	17526	+
1001	chr9	54615806	54627835	1788	W	contig_22299	0	12029	+
1001	chr9	54627971	54649198	1790	W	contig_22300	0	21227	+
125	chr9	54649462	54738571	1792	W	contig_22301	0	89109	+
1002	chr9	54738848	54751066	1794	W	contig_22302	0	12218	+
1002	chr9	54751067	54752666	1796	W	contig_22303	0	1599	+
125	chr9	54753192	54917246	1798	W	contig_22304	0	164054	+
125	chr9	54917247	54973739	1800	W	contig_22305	0	56492	+
125	chr9	54973847	55065864	1802	W	contig_22306	0	92017	+
1005	chr9	55066226	55162218	1804	W	contig_22307	0	95992	+
1005	chr9	55162247	55177757	1806	W	contig_22308	0	15510	+
125	chr9	55178171	55194851	1808	W	contig_22309	0	16680	+
1006	chr9	55194879	55307868	1810	W	contig_22310	0	112989	+
125	chr9	55307869	55349445	1812	W	contig_22311	0	41576	+
1007	chr9	55349456	55351113	1814	W	contig_22312	0	1657	+
1007	chr9	55352092	55403156	1816	W	contig_22313	0	51064	+
1007	chr9	55403422	55406892	1818	W	contig_22314	0	3470	+
1007	chr9	55406999	55439967	1820	W	contig_22315	0	32968	+
125	chr9	55439978	55444955	1822	W	contig_22316	0	4977	+
15	chr9	55445240	55643740	1824	W	contig_22317	0	198500	+
126	chr9	55643788	55755912	1826	W	contig_22318	0	112124	+
1010	chr9	55756091	55770051	1828	W	contig_22319	0	13960	+
1010	chr9	55770534	55771354	1830	W	contig_22320	0	820	+
126	chr9	55771857	55936486	1832	W	contig_22321	0	164629	+
1011	chr9	55937074	55946365	1834	W	contig_22322	0	9291	+
1011	chr9	55946472	55953259	1836	W	contig_22323	0	6787	+
1011	chr9	55953260	55956900	1838	W	contig_22324	0	3640	+
126	chr9	55957243	55978646	1840	W	contig_22325	0	21403	+
1012	chr9	55979010	55980657	1842	W	contig_22326	0	1647	+
1012	chr9	55985835	56073010	1844	W	contig_22327	0	87175	+
126	chr9	56074739	56145931	1846	W	contig_22328	0	71192	+
1013	chr9	56146320	56150022	1848	W	contig_22329	0	3702	+
1013	chr9	56150112	56193205	1850	W	contig_22330	0	43093	+
126	chr9	56193206	56312511	1852	W	contig_22331	0	119305	+
1014	chr9	56312512	56326086	1854	W	contig_22332	0	13574	+
1014	chr9	56326087	56339936	1856	W	contig_22333	0	13849	+
126	chr9	56340181	56374207	1858	W	contig_22334	0	34026	+
1015	chr9	56374851	56418947	1860	W	contig_22335	0	44096	+
15	chr9	56419023	56644096	1862	W	contig_22336	0	225073	+
1017	chr9	56644503	56658433	1864	W	contig_22337	0	13930	+
1017	chr9	56658486	56668134	1866	W	contig_22338	0	9648	+
1017	chr9	56668708	56728515	1868	W	contig_22339	0	59807	+
127	chr9	56728516	56798264	1870	W	contig_22340	0	69748	+
1018	chr9	56798357	56807207	1872	W	contig_22341	0	8850	+
127	chr9	56807366	56906594	1874	W	contig_22342	0	99228	+
1019	chr9	56907304	56911026	1876	W	contig_22343	0	3722	+
127	chr9	56911117	57055513	1878	W	contig_22344	0	144396	+
1020	chr9	57056323	57069777	1880	W	contig_22345	0	13454	+
1020	chr9	57069942	57072647	1882	W	contig_22346	0	2705	+
127	chr9	57072705	57165000	1884	W	contig_22347	0	92295	+
127	chr9	57166116	57363706	1886	W	contig_22348	0	197590	+
1022	chr9	57363728	57394197	1888	W	contig_22349	0	30469	+
127	chr9	57394198	57428551	1890	W	contig_22350	0	34353	+
1023	chr9	57428853	57474709	1892	W	contig_22351	0	45856	+
1023	chr9	57474793	57483791	1894	W	contig_22352	0	8998	+
1023	chr9	57484960	57502215	1896	W	contig_22353	0	17255	+
1023	chr9	57502382	57529038	1898	W	contig_22354	0	26656	+
127	chr9	57529453	57556927	1900	W	contig_22355	0	27474	+
1024	chr9	57556998	57624964	1902	W	contig_22356	0	67966	+
15	chr9	57625277	57689683	1904	W	contig_22357	0	64406	+
1025	chr9	57690290	57704169	1906	W	contig_22358	0	13879	+
1025	chr9	57704441	57731475	1908	W	contig_22359	0	27034	+
1025	chr9	57731905	57735002	1910	W	contig_22360	0	3097	+
1025	chr9	57735041	57745844	1912	W	contig_22361	0	10803	+
1025	chr9	57746001	57768849	1914	W	contig_22362	0	22848	+
1025	chr9	57768925	57777530	1916	W	contig_22363	0	8605	+
128	chr9	57777557	57910388	1918	W	contig_22364	0	132831	+
128	chr9	57911083	58052370	1920	W	contig_22365	0	141287	+
128	chr9	58052373	58186253	1922	W	contig_22366	0	133880	+
128	chr9	58186384	58215998	1924	W	contig_22367	0	29614	+
1029	chr9	58216053	58221001	1926	W	contig_22368	0	4948	+
1029	chr9	58221188	58245814	1928	W	contig_22369	0	24626	+
128	chr9	58246347	58439203	1930	W	contig_22370	0	192856	+
128	chr9	58439566	58606852	1932	W	contig_22371	0	167286	+
1032	chr9	58607014	58627696	1934	W	contig_22372	0	20682	+
1032	chr9	58627750	58650937	1936	W	contig_22373	0	23187	+
1	chr9	58651747	58722221	1938	W	contig_22374	0	70474	+
1033	chr9	58722391	58745745	1940	W	contig_22375	0	23354	+
129	chr9	58746454	58883454	1942	W	contig_22376	0	137000	+
1034	chr9	58883558	58902463	1944	W	contig_22377	0	18905	+
1034	chr9	58902596	58920999	1946	W	contig_22378	0	18403	+
1034	chr9	58921071	58930550	1948	W	contig_22379	0	9479	+
1034	chr9	58930699	58964427	1950	W	contig_22380	0	33728	+
129	chr9	58964428	59002423	1952	W	contig_22381	0	37995	+
1035	chr9	59002694	59014578	1954	W	contig_22382	0	11884	+
1035	chr9	59014712	59109443	1956	W	contig_22383	0	94731	+
129	chr9	59109822	59127184	1958	W	contig_22384	0	17362	+
1036	chr9	59127575	59128936	1960	W	contig_22385	0	1361	+
1036	chr9	59129027	59146312	1962	W	contig_22386	0	17285	+
129	chr9	59146338	59299596	1964	W	contig_22387	0	153258	+
129	chr9	59299597	59422338	1966	W	contig_22388	0	122741	+
129	chr9	59422508	59690314	1968	W	contig_22389	0	267806	+
1040	chr9	59690399	59693733	1970	W	contig_22390	0	3334	+
1040	chr9	59693734	59761162	1972	W	contig_22391	0	67428	+
1040	chr9	59761959	59764563	1974	W	contig_22392	0	2604	+
16	chr9	59764564	59883330	1976	W	contig_22393	0	118766	+
130	chr9	59883359	59902796	1978	W	contig_22394	0	19437	+
1042	chr9	59902837	59958809	1980	W	contig_22395	0	55972	+
1042	chr9	59958998	59967972	1982	W	contig_22396	0	8974	+
1042	chr9	59968561	60005447	1984	W	contig_22397	0	36886	+
1042	chr9	60006044	60029510	1986	W	contig_22398	0	23466	+
130	chr9	60029511	60071658	1988	W	contig_22399	0	42147	+
130	chr9	60072229	60249948	1990	W	contig_22400	0	177719	+
1044	chr9	60250532	60286995	1992	W	contig_22401	0	36463	+
130	chr9	60287133	60519682	1994	W	contig_22402	0	232549	+
130	chr9	60519683	60648125	1996	W	contig_22403	0	128442	+
1047	chr9	60648190	60652045	1998	W	contig_22404	0	3855	+
130	chr9	60652057	60757278	2000	W	contig_22405	0	105221	+
16	chr9	60758773	61152549	2002	W	contig_22406	0	393776	+
1051	chr9	61152770	61180769	2004	W	contig_22407	0	27999	+
1051	chr9	61180824	61200028	2006	W	contig_22408	0	19204	+
