#bin	chrom	chromStart	chromEnd	ix	type	frag	fragStart	fragEnd	strand
585	chrUn_JH373450	51074	52630	29	W	AAEX03020453.1	0	1556	+
585	chrUn_JH373450	55054	57311	31	W	AAEX03020454.1	0	2257	+
585	chrUn_JH373451	0	14308	1	W	AAEX03020455.1	0	14308	+
585	chrUn_JH373451	40362	43000	3	W	AAEX03020456.1	0	2638	+
585	chrUn_JH373451	43643	58455	5	W	AAEX03020457.1	0	14812	+
585	chrUn_JH373451	58681	68304	7	W	AAEX03020458.1	0	9623	+
585	chrUn_JH373452	0	1249	1	W	AAEX03020459.1	0	1249	+
585	chrUn_JH373452	3110	4814	3	W	AAEX03020460.1	0	1704	+
585	chrUn_JH373452	7621	10784	5	W	AAEX03020461.1	0	3163	+
585	chrUn_JH373452	10859	12026	7	W	AAEX03020462.1	0	1167	+
585	chrUn_JH373452	12117	25936	9	W	AAEX03020463.1	0	13819	+
585	chrUn_JH373452	25946	28001	11	W	AAEX03020464.1	0	2055	+
585	chrUn_JH373452	28199	30448	13	W	AAEX03020465.1	0	2249	+
585	chrUn_JH373452	32979	36051	15	W	AAEX03020466.1	0	3072	+
585	chrUn_JH373452	36061	38498	17	W	AAEX03020467.1	0	2437	+
585	chrUn_JH373452	39495	40648	19	W	AAEX03020468.1	0	1153	+
585	chrUn_JH373452	41048	43205	21	W	AAEX03020469.1	0	2157	+
585	chrUn_JH373452	44226	46059	23	W	AAEX03020470.1	0	1833	+
585	chrUn_JH373452	46069	48271	25	W	AAEX03020471.1	0	2202	+
585	chrUn_JH373452	52216	53700	27	W	AAEX03020472.1	0	1484	+
585	chrUn_JH373452	55697	57240	29	W	AAEX03020473.1	0	1543	+
585	chrUn_JH373453	0	4327	1	W	AAEX03020474.1	0	4327	+
585	chrUn_JH373453	5571	7674	3	W	AAEX03020475.1	0	2103	+
585	chrUn_JH373453	7684	18993	5	W	AAEX03020476.1	0	11309	+
585	chrUn_JH373453	19030	33133	7	W	AAEX03020477.1	0	14103	+
585	chrUn_JH373453	33244	35200	9	W	AAEX03020478.1	0	1956	+
585	chrUn_JH373453	35460	42861	11	W	AAEX03020479.1	0	7401	+
585	chrUn_JH373454	0	8951	1	W	AAEX03020480.1	0	8951	+
585	chrUn_JH373454	11199	43424	3	W	AAEX03020481.1	0	32225	+
585	chrUn_JH373455	0	17225	1	W	AAEX03020483.1	0	17225	+
585	chrUn_JH373455	17535	41221	3	W	AAEX03020484.1	0	23686	+
585	chrUn_JH373456	0	20794	1	W	AAEX03020485.1	0	20794	+
585	chrUn_JH373456	20996	41006	3	W	AAEX03020486.1	0	20010	+
585	chrUn_JH373457	0	22751	1	W	AAEX03020488.1	0	22751	+
585	chrUn_JH373457	23575	24988	3	W	AAEX03020489.1	0	1413	+
585	chrUn_JH373457	28596	30401	5	W	AAEX03020490.1	0	1805	+
585	chrUn_JH373457	31768	46509	7	W	AAEX03020491.1	0	14741	+
585	chrUn_JH373458	0	5226	1	W	AAEX03020492.1	0	5226	+
585	chrUn_JH373458	5745	8146	3	W	AAEX03020493.1	0	2401	+
585	chrUn_JH373458	8248	9706	5	W	AAEX03020494.1	0	1458	+
585	chrUn_JH373458	9809	22398	7	W	AAEX03020495.1	0	12589	+
585	chrUn_JH373458	23758	42743	9	W	AAEX03020496.1	0	18985	+
585	chrUn_JH373459	0	13367	1	W	AAEX03020498.1	0	13367	+
585	chrUn_JH373459	13676	40818	3	W	AAEX03020499.1	0	27142	+
585	chrUn_JH373460	0	11130	1	W	AAEX03020500.1	0	11130	+
585	chrUn_JH373460	11507	30451	3	W	AAEX03020501.1	0	18944	+
585	chrUn_JH373460	34468	39983	5	W	AAEX03020502.1	0	5515	+
585	chrUn_JH373460	40943	45697	7	W	AAEX03020503.1	0	4754	+
585	chrUn_JH373461	0	2531	1	W	AAEX03020504.1	0	2531	+
585	chrUn_JH373461	2810	5276	3	W	AAEX03020505.1	0	2466	+
585	chrUn_JH373461	6547	32636	5	W	AAEX03020506.1	0	26089	+
585	chrUn_JH373461	33363	34681	7	W	AAEX03020507.1	0	1318	+
585	chrUn_JH373461	35228	36162	9	W	AAEX03020508.1	0	934	+
585	chrUn_JH373461	37111	38937	11	W	AAEX03020509.1	0	1826	+
585	chrUn_JH373461	40192	43404	13	W	AAEX03020510.1	0	3212	+
585	chrUn_JH373461	45427	46980	15	W	AAEX03020511.1	0	1553	+
585	chrUn_JH373462	0	17971	1	W	AAEX03020512.1	0	17971	+
585	chrUn_JH373462	18014	22331	3	W	AAEX03020513.1	0	4317	+
585	chrUn_JH373462	24310	31913	5	W	AAEX03020514.1	0	7603	+
585	chrUn_JH373462	32957	42806	7	W	AAEX03020515.1	0	9849	+
585	chrUn_JH373463	0	1710	1	W	AAEX03020516.1	0	1710	+
585	chrUn_JH373463	1981	20013	3	W	AAEX03020517.1	0	18032	+
585	chrUn_JH373463	20023	21724	5	W	AAEX03020518.1	0	1701	+
585	chrUn_JH373463	25882	36630	7	W	AAEX03020519.1	0	10748	+
585	chrUn_JH373463	36706	38817	9	W	AAEX03020520.1	0	2111	+
585	chrUn_JH373463	38827	40096	11	W	AAEX03020521.1	0	1269	+
585	chrUn_JH373463	40106	42211	13	W	AAEX03020522.1	0	2105	+
585	chrUn_JH373463	42520	44573	15	W	AAEX03020523.1	0	2053	+
585	chrUn_JH373464	0	32441	1	W	AAEX03020526.1	0	32441	+
585	chrUn_JH373464	39247	46145	3	W	AAEX03020527.1	0	6898	+
585	chrUn_JH373465	0	2416	1	W	AAEX03020528.1	0	2416	+
585	chrUn_JH373465	6736	36542	3	W	AAEX03020529.1	0	29806	+
585	chrUn_JH373465	37149	39710	5	W	AAEX03020530.1	0	2561	+
585	chrUn_JH373465	41149	43717	7	W	AAEX03020531.1	0	2568	+
585	chrUn_JH373465	45559	47441	9	W	AAEX03020532.1	0	1882	+
585	chrUn_JH373466	0	6953	1	W	AAEX03020534.1	0	6953	+
585	chrUn_JH373466	8203	32400	3	W	AAEX03020535.1	0	24197	+
585	chrUn_JH373466	32909	40677	5	W	AAEX03020536.1	0	7768	+
585	chrUn_JH373467	0	1389	1	W	AAEX03020537.1	0	1389	+
585	chrUn_JH373467	1448	5187	3	W	AAEX03020538.1	0	3739	+
585	chrUn_JH373467	5197	8798	5	W	AAEX03020539.1	0	3601	+
585	chrUn_JH373467	8808	16220	7	W	AAEX03020540.1	0	7412	+
585	chrUn_JH373467	35215	36956	9	W	AAEX03020541.1	0	1741	+
585	chrUn_JH373467	36966	38121	11	W	AAEX03020542.1	0	1155	+
585	chrUn_JH373467	38675	41848	13	W	AAEX03020543.1	0	3173	+
585	chrUn_JH373467	42636	43855	15	W	AAEX03020544.1	0	1219	+
585	chrUn_JH373467	43865	45454	17	W	AAEX03020545.1	0	1589	+
585	chrUn_JH373467	45793	48045	19	W	AAEX03020546.1	0	2252	+
585	chrUn_JH373467	52757	54066	21	W	AAEX03020547.1	0	1309	+
585	chrUn_JH373467	54076	58662	23	W	AAEX03020548.1	0	4586	+
585	chrUn_JH373467	58672	59869	25	W	AAEX03020549.1	0	1197	+
585	chrUn_JH373467	59879	62536	27	W	AAEX03020550.1	0	2657	+
585	chrUn_JH373467	63194	64983	29	W	AAEX03020551.1	0	1789	+
585	chrUn_JH373468	0	1592	1	W	AAEX03020552.1	0	1592	+
585	chrUn_JH373468	1675	3246	3	W	AAEX03020553.1	0	1571	+
585	chrUn_JH373468	3256	12624	5	W	AAEX03020554.1	0	9368	+
585	chrUn_JH373468	12699	13752	7	W	AAEX03020555.1	0	1053	+
585	chrUn_JH373468	13793	15232	9	W	AAEX03020556.1	0	1439	+
585	chrUn_JH373468	15761	17142	11	W	AAEX03020557.1	0	1381	+
585	chrUn_JH373468	17152	18867	13	W	AAEX03020558.1	0	1715	+
585	chrUn_JH373468	18877	20346	15	W	AAEX03020559.1	0	1469	+
585	chrUn_JH373468	20356	23817	17	W	AAEX03020560.1	0	3461	+
585	chrUn_JH373468	26278	28058	19	W	AAEX03020561.1	0	1780	+
585	chrUn_JH373468	29228	31964	21	W	AAEX03020562.1	0	2736	+
585	chrUn_JH373468	32155	33727	23	W	AAEX03020563.1	0	1572	+
585	chrUn_JH373468	37691	40143	25	W	AAEX03020564.1	0	2452	+
585	chrUn_JH373468	40259	44706	27	W	AAEX03020565.1	0	4447	+
585	chrUn_JH373468	45627	46772	29	W	AAEX03020566.1	0	1145	+
585	chrUn_JH373468	49625	51094	31	W	AAEX03020567.1	0	1469	+
585	chrUn_JH373469	0	17587	1	W	AAEX03020569.1	0	17587	+
585	chrUn_JH373469	19291	40054	3	W	AAEX03020570.1	0	20763	+
585	chrUn_JH373470	0	19180	1	W	AAEX03020571.1	0	19180	+
585	chrUn_JH373470	19878	29791	3	W	AAEX03020572.1	0	9913	+
585	chrUn_JH373470	30078	39199	5	W	AAEX03020573.1	0	9121	+
585	chrUn_JH373471	0	9550	1	W	AAEX03020575.1	0	9550	+
585	chrUn_JH373471	9595	14163	3	W	AAEX03020576.1	0	4568	+
585	chrUn_JH373471	14857	21357	5	W	AAEX03020577.1	0	6500	+
585	chrUn_JH373471	22586	24351	7	W	AAEX03020578.1	0	1765	+
585	chrUn_JH373471	25822	41432	9	W	AAEX03020579.1	0	15610	+
585	chrUn_JH373472	0	1826	1	W	AAEX03020580.1	0	1826	+
585	chrUn_JH373472	3648	8361	3	W	AAEX03020581.1	0	4713	+
585	chrUn_JH373472	8753	15291	5	W	AAEX03020582.1	0	6538	+
585	chrUn_JH373472	17168	27817	7	W	AAEX03020583.1	0	10649	+
585	chrUn_JH373472	27990	35446	9	W	AAEX03020584.1	0	7456	+
585	chrUn_JH373472	37344	39997	11	W	AAEX03020585.1	0	2653	+
585	chrUn_JH373472	40007	41450	13	W	AAEX03020586.1	0	1443	+
585	chrUn_JH373472	42514	45027	15	W	AAEX03020587.1	0	2513	+
585	chrUn_JH373473	0	13826	1	W	AAEX03020589.1	0	13826	+
585	chrUn_JH373473	35679	59547	3	W	AAEX03020590.1	0	23868	+
585	chrUn_JH373474	0	1369	1	W	AAEX03020591.1	0	1369	+
585	chrUn_JH373474	6353	7944	3	W	AAEX03020592.1	0	1591	+
585	chrUn_JH373474	8312	10737	5	W	AAEX03020593.1	0	2425	+
585	chrUn_JH373474	11076	13027	7	W	AAEX03020594.1	0	1951	+
585	chrUn_JH373474	14031	15449	9	W	AAEX03020595.1	0	1418	+
585	chrUn_JH373474	15459	20210	11	W	AAEX03020596.1	0	4751	+
585	chrUn_JH373474	20527	21982	13	W	AAEX03020597.1	0	1455	+
585	chrUn_JH373474	21992	23623	15	W	AAEX03020598.1	0	1631	+
585	chrUn_JH373474	23633	26759	17	W	AAEX03020599.1	0	3126	+
585	chrUn_JH373474	27069	28769	19	W	AAEX03020600.1	0	1700	+
585	chrUn_JH373474	28779	30342	21	W	AAEX03020601.1	0	1563	+
585	chrUn_JH373474	30842	32246	23	W	AAEX03020602.1	0	1404	+
585	chrUn_JH373474	32517	33682	25	W	AAEX03020603.1	0	1165	+
585	chrUn_JH373474	38471	42273	27	W	AAEX03020604.1	0	3802	+
585	chrUn_JH373474	43450	44905	29	W	AAEX03020605.1	0	1455	+
585	chrUn_JH373474	45504	48025	31	W	AAEX03020606.1	0	2521	+
585	chrUn_JH373474	49090	50499	33	W	AAEX03020607.1	0	1409	+
585	chrUn_JH373474	54061	55171	35	W	AAEX03020608.1	0	1110	+
585	chrUn_JH373474	56637	58434	37	W	AAEX03020609.1	0	1797	+
585	chrUn_JH373475	0	1086	1	W	AAEX03020611.1	0	1086	+
585	chrUn_JH373475	3310	4560	3	W	AAEX03020612.1	0	1250	+
585	chrUn_JH373475	6882	8500	5	W	AAEX03020613.1	0	1618	+
585	chrUn_JH373475	8779	11069	7	W	AAEX03020614.1	0	2290	+
585	chrUn_JH373475	11079	12211	9	W	AAEX03020615.1	0	1132	+
585	chrUn_JH373475	13139	19938	11	W	AAEX03020616.1	0	6799	+
585	chrUn_JH373475	23591	27266	13	W	AAEX03020617.1	0	3675	+
585	chrUn_JH373475	27626	28761	15	W	AAEX03020618.1	0	1135	+
585	chrUn_JH373475	30454	32097	17	W	AAEX03020619.1	0	1643	+
585	chrUn_JH373475	32897	37546	19	W	AAEX03020620.1	0	4649	+
585	chrUn_JH373475	37556	46423	21	W	AAEX03020621.1	0	8867	+
585	chrUn_JH373475	48238	49691	23	W	AAEX03020622.1	0	1453	+
585	chrUn_JH373475	50666	52308	25	W	AAEX03020623.1	0	1642	+
585	chrUn_JH373476	0	1479	1	W	AAEX03020624.1	0	1479	+
585	chrUn_JH373476	4165	5855	3	W	AAEX03020625.1	0	1690	+
585	chrUn_JH373476	9043	10143	5	W	AAEX03020626.1	0	1100	+
585	chrUn_JH373476	11907	15897	7	W	AAEX03020627.1	0	3990	+
585	chrUn_JH373476	17138	18973	9	W	AAEX03020628.1	0	1835	+
585	chrUn_JH373476	20372	23363	11	W	AAEX03020629.1	0	2991	+
585	chrUn_JH373476	24924	26676	13	W	AAEX03020630.1	0	1752	+
585	chrUn_JH373476	30343	31654	15	W	AAEX03020631.1	0	1311	+
585	chrUn_JH373476	33574	34654	17	W	AAEX03020632.1	0	1080	+
585	chrUn_JH373476	35895	38165	19	W	AAEX03020633.1	0	2270	+
585	chrUn_JH373476	39909	41274	21	W	AAEX03020634.1	0	1365	+
585	chrUn_JH373476	43424	48565	23	W	AAEX03020635.1	0	5141	+
585	chrUn_JH373476	49150	58169	25	W	AAEX03020636.1	0	9019	+
585	chrUn_JH373476	61470	63560	27	W	AAEX03020637.1	0	2090	+
585	chrUn_JH373477	0	14792	1	W	AAEX03020638.1	0	14792	+
585	chrUn_JH373477	15787	17757	3	W	AAEX03020639.1	0	1970	+
585	chrUn_JH373477	18627	20192	5	W	AAEX03020640.1	0	1565	+
585	chrUn_JH373477	20202	27507	7	W	AAEX03020641.1	0	7305	+
585	chrUn_JH373477	54175	59903	9	W	AAEX03020642.1	0	5728	+
585	chrUn_JH373477	61657	63517	11	W	AAEX03020643.1	0	1860	+
585	chrUn_JH373477	65200	69036	13	W	AAEX03020644.1	0	3836	+
585	chrUn_JH373478	0	1881	1	W	AAEX03020645.1	0	1881	+
585	chrUn_JH373478	1891	4332	3	W	AAEX03020646.1	0	2441	+
585	chrUn_JH373478	4342	6792	5	W	AAEX03020647.1	0	2450	+
585	chrUn_JH373478	6802	21559	7	W	AAEX03020648.1	0	14757	+
585	chrUn_JH373478	22543	27271	9	W	AAEX03020649.1	0	4728	+
585	chrUn_JH373478	27526	28689	11	W	AAEX03020650.1	0	1163	+
585	chrUn_JH373478	28699	30123	13	W	AAEX03020651.1	0	1424	+
585	chrUn_JH373478	31008	34998	15	W	AAEX03020652.1	0	3990	+
585	chrUn_JH373478	35251	36541	17	W	AAEX03020653.1	0	1290	+
585	chrUn_JH373478	36612	38281	19	W	AAEX03020654.1	0	1669	+
585	chrUn_JH373478	43017	44261	21	W	AAEX03020655.1	0	1244	+
585	chrUn_JH373479	0	1927	1	W	AAEX03020656.1	0	1927	+
585	chrUn_JH373479	3707	4944	3	W	AAEX03020657.1	0	1237	+
585	chrUn_JH373479	6483	8200	5	W	AAEX03020658.1	0	1717	+
585	chrUn_JH373479	8210	9890	7	W	AAEX03020659.1	0	1680	+
585	chrUn_JH373479	12029	13189	9	W	AAEX03020660.1	0	1160	+
585	chrUn_JH373479	13285	14181	11	W	AAEX03020661.1	0	896	+
585	chrUn_JH373479	14191	17829	13	W	AAEX03020662.1	0	3638	+
585	chrUn_JH373479	17985	19707	15	W	AAEX03020663.1	0	1722	+
585	chrUn_JH373479	19717	21070	17	W	AAEX03020664.1	0	1353	+
585	chrUn_JH373479	21326	23796	19	W	AAEX03020665.1	0	2470	+
585	chrUn_JH373479	26907	28251	21	W	AAEX03020666.1	0	1344	+
585	chrUn_JH373479	29260	31327	23	W	AAEX03020667.1	0	2067	+
585	chrUn_JH373479	33225	37767	25	W	AAEX03020668.1	0	4542	+
585	chrUn_JH373479	37777	42919	27	W	AAEX03020669.1	0	5142	+
585	chrUn_JH373479	44011	50023	29	W	AAEX03020670.1	0	6012	+
585	chrUn_JH373480	0	14138	1	W	AAEX03020672.1	0	14138	+
585	chrUn_JH373480	15847	17602	3	W	AAEX03020673.1	0	1755	+
585	chrUn_JH373480	43010	63789	5	W	AAEX03020674.1	0	20779	+
585	chrUn_JH373481	0	1340	1	W	AAEX03020675.1	0	1340	+
585	chrUn_JH373481	3338	5050	3	W	AAEX03020676.1	0	1712	+
585	chrUn_JH373481	6450	11182	5	W	AAEX03020677.1	0	4732	+
585	chrUn_JH373481	11870	13730	7	W	AAEX03020678.1	0	1860	+
585	chrUn_JH373481	15199	16644	9	W	AAEX03020679.1	0	1445	+
585	chrUn_JH373481	18551	22975	11	W	AAEX03020680.1	0	4424	+
585	chrUn_JH373481	23166	26055	13	W	AAEX03020681.1	0	2889	+
585	chrUn_JH373481	28996	30283	15	W	AAEX03020682.1	0	1287	+
585	chrUn_JH373481	31009	33224	17	W	AAEX03020683.1	0	2215	+
585	chrUn_JH373481	33440	34570	19	W	AAEX03020684.1	0	1130	+
585	chrUn_JH373481	36343	37958	21	W	AAEX03020685.1	0	1615	+
585	chrUn_JH373481	39631	41818	23	W	AAEX03020686.1	0	2187	+
585	chrUn_JH373481	44171	46181	25	W	AAEX03020687.1	0	2010	+
585	chrUn_JH373481	46290	47387	27	W	AAEX03020688.1	0	1097	+
585	chrUn_JH373481	49648	51291	29	W	AAEX03020689.1	0	1643	+
585	chrUn_JH373481	51438	52727	31	W	AAEX03020690.1	0	1289	+
585	chrUn_JH373481	52737	56472	33	W	AAEX03020691.1	0	3735	+
585	chrUn_JH373482	0	6301	1	W	AAEX03020692.1	0	6301	+
585	chrUn_JH373482	6526	36805	3	W	AAEX03020693.1	0	30279	+
585	chrUn_JH373483	0	12209	1	W	AAEX03020694.1	0	12209	+
585	chrUn_JH373483	12466	27892	3	W	AAEX03020695.1	0	15426	+
585	chrUn_JH373483	27993	36868	5	W	AAEX03020696.1	0	8875	+
585	chrUn_JH373484	0	16708	1	W	AAEX03020697.1	0	16708	+
585	chrUn_JH373484	16761	24927	3	W	AAEX03020698.1	0	8166	+
585	chrUn_JH373484	25703	37334	5	W	AAEX03020699.1	0	11631	+
585	chrUn_JH373485	0	18935	1	W	AAEX03020702.1	0	18935	+
585	chrUn_JH373485	19633	28323	3	W	AAEX03020703.1	0	8690	+
585	chrUn_JH373485	28333	37117	5	W	AAEX03020704.1	0	8784	+
585	chrUn_JH373486	0	6727	1	W	AAEX03020705.1	0	6727	+
585	chrUn_JH373486	6874	8993	3	W	AAEX03020706.1	0	2119	+
585	chrUn_JH373486	9190	18337	5	W	AAEX03020707.1	0	9147	+
585	chrUn_JH373486	18852	26678	7	W	AAEX03020708.1	0	7826	+
585	chrUn_JH373486	28097	38643	9	W	AAEX03020709.1	0	10546	+
585	chrUn_JH373487	0	30245	1	W	AAEX03020710.1	0	30245	+
585	chrUn_JH373487	35273	41256	3	W	AAEX03020711.1	0	5983	+
585	chrUn_JH373488	0	2301	1	W	AAEX03020712.1	0	2301	+
585	chrUn_JH373488	5073	18689	3	W	AAEX03020713.1	0	13616	+
585	chrUn_JH373488	20986	22816	5	W	AAEX03020714.1	0	1830	+
585	chrUn_JH373488	22931	27055	7	W	AAEX03020715.1	0	4124	+
585	chrUn_JH373488	27065	28562	9	W	AAEX03020716.1	0	1497	+
585	chrUn_JH373488	29202	30996	11	W	AAEX03020717.1	0	1794	+
585	chrUn_JH373488	31006	32476	13	W	AAEX03020718.1	0	1470	+
585	chrUn_JH373488	32838	38199	15	W	AAEX03020719.1	0	5361	+
585	chrUn_JH373488	39775	41948	17	W	AAEX03020720.1	0	2173	+
585	chrUn_JH373488	43346	45145	19	W	AAEX03020721.1	0	1799	+
585	chrUn_JH373489	0	2051	1	W	AAEX03020722.1	0	2051	+
585	chrUn_JH373489	3670	6228	3	W	AAEX03020723.1	0	2558	+
585	chrUn_JH373489	6238	25138	5	W	AAEX03020724.1	0	18900	+
585	chrUn_JH373489	25148	30214	7	W	AAEX03020725.1	0	5066	+
585	chrUn_JH373489	30334	32215	9	W	AAEX03020726.1	0	1881	+
585	chrUn_JH373489	32225	36067	11	W	AAEX03020727.1	0	3842	+
585	chrUn_JH373489	38670	40256	13	W	AAEX03020728.1	0	1586	+
585	chrUn_JH373490	0	6891	1	W	AAEX03020730.1	0	6891	+
585	chrUn_JH373490	7840	14283	3	W	AAEX03020731.1	0	6443	+
585	chrUn_JH373490	27322	31514	5	W	AAEX03020732.1	0	4192	+
585	chrUn_JH373490	32934	51152	7	W	AAEX03020733.1	0	18218	+
585	chrUn_JH373491	0	11560	1	W	AAEX03020734.1	0	11560	+
585	chrUn_JH373491	11570	20381	3	W	AAEX03020735.1	0	8811	+
585	chrUn_JH373491	20391	35523	5	W	AAEX03020736.1	0	15132	+
585	chrUn_JH373492	0	13751	1	W	AAEX03020737.1	0	13751	+
585	chrUn_JH373492	13809	35539	3	W	AAEX03020738.1	0	21730	+
585	chrUn_JH373493	0	23545	1	W	AAEX03020739.1	0	23545	+
585	chrUn_JH373493	24268	26927	3	W	AAEX03020740.1	0	2659	+
585	chrUn_JH373493	27494	36733	5	W	AAEX03020741.1	0	9239	+
585	chrUn_JH373494	0	5642	1	W	AAEX03020742.1	0	5642	+
585	chrUn_JH373494	5659	6576	3	W	AAEX03020743.1	0	917	+
585	chrUn_JH373494	7802	15650	5	W	AAEX03020744.1	0	7848	+
585	chrUn_JH373494	15667	17883	7	W	AAEX03020745.1	0	2216	+
585	chrUn_JH373494	48402	67206	9	W	AAEX03020746.1	0	18804	+
585	chrUn_JH373495	0	6437	1	W	AAEX03020747.1	0	6437	+
585	chrUn_JH373495	6644	35605	3	W	AAEX03020748.1	0	28961	+
585	chrUn_JH373496	0	1686	1	W	AAEX03020749.1	0	1686	+
585	chrUn_JH373496	4008	5897	3	W	AAEX03020750.1	0	1889	+
585	chrUn_JH373496	7548	8570	5	W	AAEX03020751.1	0	1022	+
585	chrUn_JH373496	10822	12116	7	W	AAEX03020752.1	0	1294	+
585	chrUn_JH373496	15884	17210	9	W	AAEX03020753.1	0	1326	+
585	chrUn_JH373496	19789	20816	11	W	AAEX03020754.1	0	1027	+
585	chrUn_JH373496	20826	33649	13	W	AAEX03020755.1	0	12823	+
585	chrUn_JH373496	33659	35956	15	W	AAEX03020756.1	0	2297	+
585	chrUn_JH373496	36023	45187	17	W	AAEX03020757.1	0	9164	+
585	chrUn_JH373496	47832	49221	19	W	AAEX03020758.1	0	1389	+
585	chrUn_JH373496	51433	52898	21	W	AAEX03020759.1	0	1465	+
585	chrUn_JH373497	0	4925	1	W	AAEX03020762.1	0	4925	+
585	chrUn_JH373497	6587	36780	3	W	AAEX03020763.1	0	30193	+
585	chrUn_JH373498	0	8276	1	W	AAEX03020764.1	0	8276	+
585	chrUn_JH373498	8286	18945	3	W	AAEX03020765.1	0	10659	+
585	chrUn_JH373498	19171	23248	5	W	AAEX03020766.1	0	4077	+
585	chrUn_JH373498	23394	24201	7	W	AAEX03020767.1	0	807	+
585	chrUn_JH373498	24430	26192	9	W	AAEX03020768.1	0	1762	+
585	chrUn_JH373498	26324	35816	11	W	AAEX03020769.1	0	9492	+
585	chrUn_JH373499	0	11328	1	W	AAEX03020770.1	0	11328	+
585	chrUn_JH373499	11486	13481	3	W	AAEX03020771.1	0	1995	+
585	chrUn_JH373499	13518	15540	5	W	AAEX03020772.1	0	2022	+
585	chrUn_JH373499	17790	25759	7	W	AAEX03020773.1	0	7969	+
585	chrUn_JH373499	26022	37626	9	W	AAEX03020774.1	0	11604	+
585	chrUn_JH373500	0	1726	1	W	AAEX03020775.1	0	1726	+
585	chrUn_JH373500	1736	3125	3	W	AAEX03020776.1	0	1389	+
585	chrUn_JH373500	3961	5605	5	W	AAEX03020777.1	0	1644	+
585	chrUn_JH373500	10529	11597	7	W	AAEX03020778.1	0	1068	+
585	chrUn_JH373500	14532	16327	9	W	AAEX03020779.1	0	1795	+
585	chrUn_JH373500	21035	23688	11	W	AAEX03020780.1	0	2653	+
585	chrUn_JH373500	23822	25425	13	W	AAEX03020781.1	0	1603	+
585	chrUn_JH373500	26029	28050	15	W	AAEX03020782.1	0	2021	+
585	chrUn_JH373500	29199	32235	17	W	AAEX03020783.1	0	3036	+
585	chrUn_JH373500	33172	36012	19	W	AAEX03020784.1	0	2840	+
585	chrUn_JH373500	37525	38538	21	W	AAEX03020785.1	0	1013	+
585	chrUn_JH373500	41349	42421	23	W	AAEX03020786.1	0	1072	+
585	chrUn_JH373500	43220	44661	25	W	AAEX03020787.1	0	1441	+
585	chrUn_JH373500	44920	46045	27	W	AAEX03020788.1	0	1125	+
585	chrUn_JH373500	46055	47580	29	W	AAEX03020789.1	0	1525	+
585	chrUn_JH373500	48768	51567	31	W	AAEX03020790.1	0	2799	+
585	chrUn_JH373500	51594	54431	33	W	AAEX03020791.1	0	2837	+
585	chrUn_JH373500	54441	56575	35	W	AAEX03020792.1	0	2134	+
585	chrUn_JH373500	57738	58782	37	W	AAEX03020793.1	0	1044	+
585	chrUn_JH373501	0	1711	1	W	AAEX03020794.1	0	1711	+
585	chrUn_JH373501	4284	6416	3	W	AAEX03020795.1	0	2132	+
585	chrUn_JH373501	7188	8872	5	W	AAEX03020796.1	0	1684	+
585	chrUn_JH373501	11356	17832	7	W	AAEX03020797.1	0	6476	+
585	chrUn_JH373501	17842	19279	9	W	AAEX03020798.1	0	1437	+
585	chrUn_JH373501	19851	21566	11	W	AAEX03020799.1	0	1715	+
585	chrUn_JH373501	21863	23003	13	W	AAEX03020800.1	0	1140	+
585	chrUn_JH373501	24560	26917	15	W	AAEX03020801.1	0	2357	+
585	chrUn_JH373501	29135	32013	17	W	AAEX03020802.1	0	2878	+
585	chrUn_JH373501	32623	34824	19	W	AAEX03020803.1	0	2201	+
585	chrUn_JH373501	36007	39044	21	W	AAEX03020804.1	0	3037	+
585	chrUn_JH373501	39557	41146	23	W	AAEX03020805.1	0	1589	+
585	chrUn_JH373501	41156	42652	25	W	AAEX03020806.1	0	1496	+
585	chrUn_JH373501	44890	46521	27	W	AAEX03020807.1	0	1631	+
585	chrUn_JH373501	48332	51573	29	W	AAEX03020808.1	0	3241	+
585	chrUn_JH373502	0	8074	1	W	AAEX03020809.1	0	8074	+
585	chrUn_JH373502	8084	13767	3	W	AAEX03020810.1	0	5683	+
585	chrUn_JH373502	13777	21000	5	W	AAEX03020811.1	0	7223	+
585	chrUn_JH373502	21086	34700	7	W	AAEX03020812.1	0	13614	+
585	chrUn_JH373503	0	12769	1	W	AAEX03020813.1	0	12769	+
585	chrUn_JH373503	13197	16136	3	W	AAEX03020814.1	0	2939	+
585	chrUn_JH373503	16359	20868	5	W	AAEX03020815.1	0	4509	+
585	chrUn_JH373503	22790	25646	7	W	AAEX03020816.1	0	2856	+
585	chrUn_JH373503	28502	30093	9	W	AAEX03020817.1	0	1591	+
585	chrUn_JH373503	30915	35107	11	W	AAEX03020818.1	0	4192	+
585	chrUn_JH373503	58858	60616	13	W	AAEX03020819.1	0	1758	+
585	chrUn_JH373503	62633	64736	15	W	AAEX03020820.1	0	2103	+
585	chrUn_JH373503	66748	68521	17	W	AAEX03020821.1	0	1773	+
585	chrUn_JH373504	0	9353	1	W	AAEX03020822.1	0	9353	+
585	chrUn_JH373504	9682	12750	3	W	AAEX03020823.1	0	3068	+
585	chrUn_JH373504	13276	16881	5	W	AAEX03020824.1	0	3605	+
585	chrUn_JH373504	17483	25968	7	W	AAEX03020825.1	0	8485	+
585	chrUn_JH373504	27254	37165	9	W	AAEX03020826.1	0	9911	+
585	chrUn_JH373505	0	6248	1	W	AAEX03020827.1	0	6248	+
