chr - hsX X 0 153692391 chrx
band hs3 p13 p13 69700000 74000000 gneg
band hs3 p12.3 p12.3 74000000 79800000 gpos75
band hs3 p12.2 p12.2 79800000 83500000 gneg
band hs3 p12.1 p12.1 83500000 87200000 gpos75
band hs3 p11.2 p11.2 87200000 87900000 gneg
band hs3 p11.1 p11.1 87900000 91600000 acen
band hs3 q11.1 q11.1 91600000 93100000 acen
band hs3 q11.2 q11.2 93100000 99000000 gvar
band hs3 q12.1 q12.1 99000000 101200000 gneg
band hs3 q12.2 q12.2 101200000 102200000 gpos25
band hs3 q12.3 q12.3 102200000 104100000 gneg
band hs3 q13.11 q13.11 104100000 107500000 gpos75
band hs3 q13.12 q13.12 107500000 109200000 gneg
band hs3 q13.13 q13.13 109200000 112600000 gpos50
band hs3 q13.2 q13.2 112600000 114800000 gneg
band hs3 q13.31 q13.31 114800000 118700000 gpos75
band hs3 q13.32 q13.32 118700000 120100000 gneg
band hs3 q13.33 q13.33 120100000 122700000 gpos75
band hs3 q21.1 q21.1 122700000 124800000 gneg
band hs3 q21.2 q21.2 124800000 126900000 gpos25
band hs3 q21.3 q21.3 126900000 130500000 gneg
band hs3 q22.1 q22.1 130500000 135000000 gpos25
band hs3 q22.2 q22.2 135000000 137000000 gneg
band hs3 q22.3 q22.3 137000000 140000000 gpos25
band hs3 q23 q23 140000000 144100000 gneg
band hs3 q24 q24 144100000 150200000 gpos100
band hs3 q25.1 q25.1 150200000 153400000 gneg
band hs3 q25.2 q25.2 153400000 156400000 gpos50
band hs3 q25.31 q25.31 156400000 158400000 gneg
band hs3 q25.32 q25.32 158400000 160400000 gpos50
band hs3 q25.33 q25.33 160400000 162000000 gneg
band hs3 q26.1 q26.1 162000000 169100000 gpos100
band hs3 q26.2 q26.2 169100000 172600000 gneg
band hs3 q26.31 q26.31 172600000 177300000 gpos75
band hs3 q26.32 q26.32 177300000 180500000 gneg
band hs3 q26.33 q26.33 180500000 184000000 gpos75
band hs3 q27.1 q27.1 184000000 185800000 gneg
band hs3 q27.2 q27.2 185800000 187300000 gpos25
band hs3 q27.3 q27.3 187300000 189300000 gneg
band hs3 q28 q28 189300000 193700000 gpos75
band hs3 q29 q29 193700000 199344050 gneg
band hs4 p16.3 p16.3 0 4500000 gneg
band hs4 p16.2 p16.2 4500000 5900000 gpos25
band hs4 p16.1 p16.1 5900000 11000000 gneg
band hs4 p15.33 p15.33 11000000 15500000 gpos50
band hs4 p15.32 p15.32 15500000 18700000 gneg
band hs4 p15.31 p15.31 18700000 22800000 gpos75
band hs4 p15.2 p15.2 22800000 28000000 gneg
band hs4 p15.1 p15.1 28000000 35700000 gpos100
band hs4 p14 p14 35700000 41200000 gneg
band hs4 p13 p13 41200000 45900000 gpos50
band hs4 p12 p12 45900000 48900000 gneg
band hs4 p11 p11 48900000 50900000 acen
band hs4 q11 q11 50900000 53200000 acen
band hs4 q12 q12 53200000 59800000 gneg
band hs4 q13.1 q13.1 59800000 66600000 gpos100
band hs4 q13.2 q13.2 66600000 70700000 gneg
band hs4 q13.3 q13.3 70700000 76700000 gpos75
band hs4 q21.1 q21.1 76700000 79300000 gneg
band hs4 q21.21 q21.21 79300000 82900000 gpos50
band hs4 q21.22 q21.22 82900000 84600000 gneg
band hs4 q21.23 q21.23 84600000 87400000 gpos25
band hs4 q21.3 q21.3 87400000 88500000 gneg
band hs4 q22.1 q22.1 88500000 93400000 gpos75
band hs4 q22.2 q22.2 93400000 93600000 gneg
band hs4 q22.3 q22.3 93600000 99300000 gpos75
band hs4 q23 q23 99300000 101500000 gneg
band hs4 q24 q24 101500000 108300000 gpos50
band hs4 q25 q25 108300000 114600000 gneg
band hs4 q26 q26 114600000 121200000 gpos75
band hs4 q27 q27 121200000 124400000 gneg
band hs4 q28.1 q28.1 124400000 129300000 gpos50
band hs4 q28.2 q28.2 129300000 131600000 gneg
band hs4 q28.3 q28.3 131600000 140000000 gpos100
band hs4 q31.1 q31.1 140000000 142100000 gneg
band hs4 q31.21 q31.21 142100000 147400000 gpos25
band hs4 q31.22 q31.22 147400000 149100000 gneg
band hs4 q31.23 q31.23 149100000 152200000 gpos25
band hs4 q31.3 q31.3 152200000 156100000 gneg
band hs4 q32.1 q32.1 156100000 162400000 gpos100
band hs4 q32.2 q32.2 162400000 165200000 gneg
band hs4 q32.3 q32.3 165200000 170800000 gpos100
band hs4 q33 q33 170800000 172600000 gneg
band hs4 q34.1 q34.1 172600000 177000000 gpos75
band hs4 q34.2 q34.2 177000000 178200000 gneg
band hs4 q34.3 q34.3 178200000 183900000 gpos100
band hs4 q35.1 q35.1 183900000 187800000 gneg
band hs4 q35.2 q35.2 187800000 191731959 gpos25
band hs5 p15.33 p15.33 0 4500000 gneg
band hs5 p15.32 p15.32 4500000 6400000 gpos25
band hs5 p15.31 p15.31 6400000 9900000 gneg
band hs5 p15.2 p15.2 9900000 15100000 gpos50
band hs5 p15.1 p15.1 15100000 18500000 gneg
band hs5 p14.3 p14.3 18500000 23300000 gpos100
band hs5 p14.2 p14.2 23300000 24600000 gneg
band hs5 p14.1 p14.1 24600000 29200000 gpos100
band hs5 p13.3 p13.3 29200000 34400000 gneg
band hs5 p13.2 p13.2 34400000 38500000 gpos25
band hs5 p13.1 p13.1 38500000 42400000 gneg
band hs5 p12 p12 42400000 45800000 gpos50
band hs5 p11 p11 45800000 47700000 acen
band hs5 q11.1 q11.1 47700000 50500000 acen
band hs5 q11.2 q11.2 50500000 58900000 gneg
band hs5 q12.1 q12.1 58900000 63000000 gpos75
band hs5 q12.2 q12.2 63000000 63200000 gneg
band hs5 q12.3 q12.3 63200000 66700000 gpos75
band hs5 q13.1 q13.1 66700000 68400000 gneg
band hs5 q13.2 q13.2 68400000 73400000 gpos50
band hs5 q13.3 q13.3 73400000 76900000 gneg
band hs5 q14.1 q14.1 76900000 81400000 gpos50
band hs5 q14.2 q14.2 81400000 82900000 gneg
band hs5 q14.3 q14.3 82900000 92400000 gpos100
band hs5 q15 q15 92400000 98300000 gneg
band hs5 q21.1 q21.1 98300000 102900000 gpos100
band hs5 q21.2 q21.2 102900000 104600000 gneg
band hs5 q21.3 q21.3 104600000 109700000 gpos100
band hs5 q22.1 q22.1 109700000 111600000 gneg
band hs5 q22.2 q22.2 111600000 113200000 gpos50
band hs5 q22.3 q22.3 113200000 115300000 gneg
band hs5 q23.1 q23.1 115300000 121500000 gpos100
band hs5 q23.2 q23.2 121500000 128000000 gneg
band hs5 q23.3 q23.3 128000000 132300000 gpos100
band hs5 q31.1 q31.1 132300000 136800000 gneg
band hs5 q31.2 q31.2 136800000 139100000 gpos25
band hs5 q31.3 q31.3 139100000 143200000 gneg
band hs5 q32 q32 143200000 147300000 gpos75
band hs5 q33.1 q33.1 147300000 152100000 gneg
band hs5 q33.2 q33.2 152100000 155600000 gpos50
band hs5 q33.3 q33.3 155600000 159900000 gneg
band hs5 q34 q34 159900000 168400000 gpos100
band hs5 q35.1 q35.1 168400000 172800000 gneg
band hs5 q35.2 q35.2 172800000 176600000 gpos25
band hs5 q35.3 q35.3 176600000 181034922 gneg
band hs6 p25.3 p25.3 0 2300000 gneg
band hs6 p25.2 p25.2 2300000 4100000 gpos25
band hs6 p25.1 p25.1 4100000 7000000 gneg
band hs6 p24.3 p24.3 7000000 10600000 gpos50
band hs6 p24.2 p24.2 10600000 11700000 gneg
band hs6 p24.1 p24.1 11700000 13500000 gpos25
band hs6 p23 p23 13500000 15300000 gneg
band hs6 p22.3 p22.3 15300000 24100000 gpos75
band hs6 p22.2 p22.2 24100000 26500000 gneg
band hs6 p22.1 p22.1 26500000 30200000 gpos50
band hs6 p21.33 p21.33 30200000 32000000 gneg
band hs6 p21.32 p21.32 32000000 33500000 gpos25
band hs6 p21.31 p21.31 33500000 36800000 gneg
band hs6 p21.2 p21.2 36800000 40500000 gpos25
band hs6 p21.1 p21.1 40500000 46200000 gneg
band hs6 p12.3 p12.3 46200000 51800000 gpos100
band hs6 p12.2 p12.2 51800000 52900000 gneg
band hs6 p12.1 p12.1 52900000 57100000 gpos100
band hs6 p11.2 p11.2 57100000 58700000 gneg
band hs6 p11.1 p11.1 58700000 60500000 acen
band hs6 q11.1 q11.1 60500000 63300000 acen
band hs6 q11.2 q11.2 63300000 63400000 gneg
band hs6 q12 q12 63400000 70000000 gpos100
band hs6 q13 q13 70000000 75900000 gneg
band hs6 q14.1 q14.1 75900000 83800000 gpos50
band hs6 q14.2 q14.2 83800000 84900000 gneg
band hs6 q14.3 q14.3 84900000 88000000 gpos50
band hs6 q15 q15 88000000 93100000 gneg
band hs6 q16.1 q16.1 93100000 99500000 gpos100
band hs6 q16.2 q16.2 99500000 100600000 gneg
band hs6 q16.3 q16.3 100600000 105500000 gpos100
band hs6 q21 q21 105500000 114700000 gneg
band hs6 q22.1 q22.1 114700000 118300000 gpos75
band hs6 q22.2 q22.2 118300000 118500000 gneg
band hs6 q22.31 q22.31 118500000 126000000 gpos100
band hs6 q22.32 q22.32 126000000 127100000 gneg
band hs6 q22.33 q22.33 127100000 130300000 gpos75
band hs6 q23.1 q23.1 130300000 131300000 gneg
band hs6 q23.2 q23.2 131300000 135100000 gpos50
band hs6 q23.3 q23.3 135100000 138600000 gneg
band hs6 q24.1 q24.1 138600000 142500000 gpos75
band hs6 q24.2 q24.2 142500000 145400000 gneg
band hs6 q24.3 q24.3 145400000 148800000 gpos75
band hs6 q25.1 q25.1 148800000 152400000 gneg
band hs6 q25.2 q25.2 152400000 155500000 gpos50
band hs6 q25.3 q25.3 155500000 160900000 gneg
band hs6 q26 q26 160900000 164400000 gpos50
band hs6 q27 q27 164400000 170914576 gneg
band hs7 p22.3 p22.3 0 2600000 gneg
band hs7 p22.2 p22.2 2600000 4300000 gpos25
band hs7 p22.1 p22.1 4300000 6900000 gneg
band hs7 p21.3 p21.3 6900000 13500000 gpos100
band hs7 p21.2 p21.2 13500000 16200000 gneg
band hs7 p21.1 p21.1 16200000 20600000 gpos100
band hs7 p15.3 p15.3 20600000 25300000 gneg
band hs7 p15.2 p15.2 25300000 27700000 gpos50
band hs7 p15.1 p15.1 27700000 30200000 gneg
band hs7 p14.3 p14.3 30200000 34700000 gpos75
band hs7 p14.2 p14.2 34700000 37000000 gneg
band hs7 p14.1 p14.1 37000000 43100000 gpos75
band hs7 p13 p13 43100000 47100000 gneg
band hs7 p12.3 p12.3 47100000 49700000 gpos75
band hs7 p12.2 p12.2 49700000 50800000 gneg
band hs7 p12.1 p12.1 50800000 53700000 gpos75
band hs7 p11.2 p11.2 53700000 57600000 gneg
band hs7 p11.1 p11.1 57600000 58900000 acen
band hs7 q11.1 q11.1 58900000 61200000 acen
band hs7 q11.21 q11.21 61200000 66400000 gneg
band hs7 q11.22 q11.22 66400000 71600000 gpos50
band hs7 q11.23 q11.23 71600000 77100000 gneg
band hs7 q21.11 q21.11 77100000 85900000 gpos100
band hs7 q21.12 q21.12 85900000 87700000 gneg
band hs7 q21.13 q21.13 87700000 90700000 gpos75
band hs7 q21.2 q21.2 90700000 92400000 gneg
band hs7 q21.3 q21.3 92400000 97600000 gpos75
band hs7 q22.1 q22.1 97600000 103400000 gneg
band hs7 q22.2 q22.2 103400000 104100000 gpos50
band hs7 q22.3 q22.3 104100000 106900000 gneg
band hs7 q31.1 q31.1 106900000 114200000 gpos75
band hs7 q31.2 q31.2 114200000 116900000 gneg
band hs7 q31.31 q31.31 116900000 120600000 gpos75
band hs7 q31.32 q31.32 120600000 123300000 gneg
band hs7 q31.33 q31.33 123300000 126600000 gpos75
band hs7 q32.1 q32.1 126600000 128700000 gneg
band hs7 q32.2 q32.2 128700000 129900000 gpos25
band hs7 q32.3 q32.3 129900000 132000000 gneg
band hs7 q33 q33 132000000 137600000 gpos50
band hs7 q34 q34 137600000 142900000 gneg
band hs7 q35 q35 142900000 147300000 gpos75
band hs7 q36.1 q36.1 147300000 152000000 gneg
band hs7 q36.2 q36.2 152000000 154500000 gpos25
band hs7 q36.3 q36.3 154500000 158545518 gneg
band hs8 p23.3 p23.3 0 2200000 gneg
band hs8 p23.2 p23.2 2200000 6200000 gpos75
band hs8 p23.1 p23.1 6200000 12700000 gneg
band hs8 p22 p22 12700000 18700000 gpos100
band hs8 p21.3 p21.3 18700000 22600000 gneg
band hs8 p21.2 p21.2 22600000 27300000 gpos50
band hs8 p21.1 p21.1 27300000 28800000 gneg
band hs8 p12 p12 28800000 38400000 gpos75
band hs8 p11.23 p11.23 38400000 39400000 gneg
band hs8 p11.22 p11.22 39400000 39800000 gpos25
band hs8 p11.21 p11.21 39800000 43100000 gneg
band hs8 p11.1 p11.1 43100000 45100000 acen
band hs8 q11.1 q11.1 45100000 48000000 acen
band hs8 q11.21 q11.21 48000000 52200000 gneg
band hs8 q11.22 q11.22 52200000 52700000 gpos75
band hs8 q11.23 q11.23 52700000 55500000 gneg
band hs8 q12.1 q12.1 55500000 61600000 gpos50
band hs8 q12.2 q12.2 61600000 62200000 gneg
band hs8 q12.3 q12.3 62200000 66000000 gpos50
band hs8 q13.1 q13.1 66000000 67400000 gneg
band hs8 q13.2 q13.2 67400000 69400000 gpos50
band hs8 q13.3 q13.3 69400000 72400000 gneg
band hs8 q21.11 q21.11 72400000 75600000 gpos100
band hs8 q21.12 q21.12 75600000 75700000 gneg
band hs8 q21.13 q21.13 75700000 84500000 gpos75
band hs8 q21.2 q21.2 84500000 86900000 gneg
band hs8 q21.3 q21.3 86900000 93300000 gpos100
band hs8 q22.1 q22.1 93300000 99000000 gneg
band hs8 q22.2 q22.2 99000000 101500000 gpos25
band hs8 q22.3 q22.3 101500000 106100000 gneg
band hs8 q23.1 q23.1 106100000 110500000 gpos75
band hs8 q23.2 q23.2 110500000 112000000 gneg
band hs8 q23.3 q23.3 112000000 117600000 gpos100
band hs8 q24.11 q24.11 117600000 119100000 gneg
band hs8 q24.12 q24.12 119100000 122400000 gpos50
band hs8 q24.13 q24.13 122400000 127200000 gneg
band hs8 q24.21 q24.21 127200000 131400000 gpos50
band hs8 q24.22 q24.22 131400000 136400000 gneg
band hs8 q24.23 q24.23 136400000 139900000 gpos75
band hs8 q24.3 q24.3 139900000 146308819 gneg
band hs9 p24.3 p24.3 0 2200000 gneg
band hs9 p24.2 p24.2 2200000 4600000 gpos25
band hs9 p24.1 p24.1 4600000 9000000 gneg
band hs9 p23 p23 9000000 14100000 gpos75
band hs9 p22.3 p22.3 14100000 16500000 gneg
band hs9 p22.2 p22.2 16500000 18500000 gpos25
band hs9 p22.1 p22.1 18500000 19900000 gneg
band hs9 p21.3 p21.3 19900000 25500000 gpos100
band hs9 p21.2 p21.2 25500000 28100000 gneg
band hs9 p21.1 p21.1 28100000 33200000 gpos100
band hs9 p13.3 p13.3 33200000 36300000 gneg
band hs9 p13.2 p13.2 36300000 37900000 gpos25
band hs9 p13.1 p13.1 37900000 39700000 gneg
band hs9 p12 p12 39700000 41400000 gpos50
band hs9 p11.2 p11.2 41400000 44300000 gneg
band hs9 p11.1 p11.1 44300000 49000000 acen
band hs9 q11 q11 49000000 57600000 acen
band hs9 q12 q12 57600000 62900000 gvar
band hs9 q13 q13 62900000 65800000 gneg
band hs9 q21.11 q21.11 65800000 69400000 gpos25
band hs9 q21.12 q21.12 69400000 71200000 gneg
band hs9 q21.13 q21.13 71200000 74700000 gpos50
band hs9 q21.2 q21.2 74700000 76500000 gneg
band hs9 q21.31 q21.31 76500000 79600000 gpos50
band hs9 q21.32 q21.32 79600000 82400000 gneg
band hs9 q21.33 q21.33 82400000 85800000 gpos50
band hs9 q22.1 q22.1 85800000 87300000 gneg
band hs9 q22.2 q22.2 87300000 89300000 gpos25
band hs9 q22.31 q22.31 89300000 92100000 gneg
band hs9 q22.32 q22.32 92100000 94900000 gpos25
band hs9 q22.33 q22.33 94900000 98300000 gneg
band hs9 q31.1 q31.1 98300000 103800000 gpos100
band hs9 q31.2 q31.2 103800000 106800000 gneg
band hs9 q31.3 q31.3 106800000 110300000 gpos25
band hs9 q32 q32 110300000 113100000 gneg
band hs9 q33.1 q33.1 113100000 117900000 gpos75
band hs9 q33.2 q33.2 117900000 121200000 gneg
band hs9 q33.3 q33.3 121200000 125600000 gpos25
band hs9 q34.11 q34.11 125600000 128800000 gneg
band hs9 q34.12 q34.12 128800000 129100000 gpos25
band hs9 q34.13 q34.13 129100000 131200000 gneg
band hs9 q34.2 q34.2 131200000 132900000 gpos25
band hs9 q34.3 q34.3 132900000 136372045 gneg
band hsX p22.33 p22.33 0 4000000 gneg
band hsX p22.32 p22.32 4000000 5400000 gpos50
band hsX p22.31 p22.31 5400000 8900000 gneg
band hsX p22.22 p22.22 8900000 16800000 gpos50
band hsX p22.13 p22.13 16800000 18600000 gneg
band hsX p22.12 p22.12 18600000 21300000 gpos50
band hsX p22.11 p22.11 21300000 24400000 gneg
band hsX p21.3 p21.3 24400000 28800000 gpos100
band hsX p21.2 p21.2 28800000 30900000 gneg
band hsX p21.1 p21.1 30900000 36700000 gpos100
band hsX p11.4 p11.4 36700000 41400000 gneg
band hsX p11.3 p11.3 41400000 46500000 gpos75
band hsX p11.23 p11.23 46500000 48800000 gneg
band hsX p11.22 p11.22 48800000 53600000 gpos25
band hsX p11.21 p11.21 53600000 55600000 gneg
band hsX p11.1 p11.1 55600000 58500000 acen
band hsX q11.1 q11.1 58500000 60600000 acen
band hsX q11.2 q11.2 60600000 63100000 gneg
band hsX q12 q12 63100000 66600000 gpos50
band hsX q13.1 q13.1 66600000 71100000 gneg
band hsX q13.2 q13.2 71100000 72800000 gpos50
band hsX q13.3 q13.3 72800000 74900000 gneg
band hsX q21.1 q21.1 74900000 83400000 gpos100
band hsX q21.2 q21.2 83400000 85100000 gneg
band hsX q21.31 q21.31 85100000 90800000 gpos100
band hsX q21.32 q21.32 90800000 92500000 gneg
band hsX q21.33 q21.33 92500000 97100000 gpos75
band hsX q22.1 q22.1 97100000 101400000 gneg
band hsX q22.2 q22.2 101400000 102500000 gpos50
band hsX q22.3 q22.3 102500000 107400000 gneg
band hsX q23 q23 107400000 115300000 gpos75
band hsX q24 q24 115300000 119600000 gneg
band hsX q25 q25 119600000 127400000 gpos100
band hsX q26.1 q26.1 127400000 129100000 gneg
band hsX q26.2 q26.2 129100000 132400000 gpos25
band hsX q26.3 q26.3 132400000 136700000 gneg
band hsX q27.1 q27.1 136700000 139000000 gpos75
band hsX q27.2 q27.2 139000000 140700000 gneg
band hsX q27.3 q27.3 140700000 145800000 gpos100
band hsX q28 q28 145800000 153692391 gneg
band hsY p11.32 p11.32 0 1300000 gneg
band hsY p11.31 p11.31 1300000 2600000 gpos50
band hsY p11.2 p11.2 2600000 9700000 gneg
band hsY p11.1 p11.1 9700000 10700000 acen
band hsY q11.1 q11.1 10700000 12800000 acen
band hsY q11.21 q11.21 12800000 14800000 gneg
band hsY q11.221 q11.221 14800000 19300000 gpos50
band hsY q11.222 q11.222 19300000 21800000 gneg
band hsY q11.223 q11.223 21800000 25800000 gpos50
band hsY q11.23 q11.23 25800000 27700000 gneg
band hsY q12 q12 27700000 50286555 gvar
