chr - hsx x 0 154824264 chrx
band hs3 p13 p13 69900000 74200000 gneg
band hs3 p12.3 p12.3 74200000 79900000 gpos75
band hs3 p12.2 p12.2 79900000 83600000 gneg
band hs3 p12.1 p12.1 83600000 87200000 gpos75
band hs3 p11.2 p11.2 87200000 87900000 gneg
band hs3 p11.1 p11.1 87900000 91700000 acen
band hs3 q11.1 q11.1 91700000 93200000 acen
band hs3 q11.2 q11.2 93200000 99200000 gvar
band hs3 q12.1 q12.1 99200000 101400000 gneg
band hs3 q12.2 q12.2 101400000 102400000 gpos25
band hs3 q12.3 q12.3 102400000 104300000 gneg
band hs3 q13.11 q13.11 104300000 107700000 gpos75
band hs3 q13.12 q13.12 107700000 109400000 gneg
band hs3 q13.13 q13.13 109400000 112800000 gpos50
band hs3 q13.2 q13.2 112800000 115000000 gneg
band hs3 q13.31 q13.31 115000000 118900000 gpos75
band hs3 q13.32 q13.32 118900000 120500000 gneg
band hs3 q13.33 q13.33 120500000 123300000 gpos75
band hs3 q21.1 q21.1 123300000 125400000 gneg
band hs3 q21.2 q21.2 125400000 128300000 gpos25
band hs3 q21.3 q21.3 128300000 132700000 gneg
band hs3 q22.1 q22.1 132700000 136300000 gpos25
band hs3 q22.2 q22.2 136300000 137400000 gneg
band hs3 q22.3 q22.3 137400000 140400000 gpos25
band hs3 q23 q23 140400000 144400000 gneg
band hs3 q24 q24 144400000 150400000 gpos100
band hs3 q25.1 q25.1 150400000 153500000 gneg
band hs3 q25.2 q25.2 153500000 156500000 gpos50
band hs3 q25.31 q25.31 156500000 158500000 gneg
band hs3 q25.32 q25.32 158500000 160500000 gpos50
band hs3 q25.33 q25.33 160500000 162200000 gneg
band hs3 q26.1 q26.1 162200000 169300000 gpos100
band hs3 q26.2 q26.2 169300000 172800000 gneg
band hs3 q26.31 q26.31 172800000 177500000 gpos75
band hs3 q26.32 q26.32 177500000 180700000 gneg
band hs3 q26.33 q26.33 180700000 184200000 gpos75
band hs3 q27.1 q27.1 184200000 186000000 gneg
band hs3 q27.2 q27.2 186000000 187500000 gpos25
band hs3 q27.3 q27.3 187500000 189500000 gneg
band hs3 q28 q28 189500000 194000000 gpos75
band hs3 q29 q29 194000000 199505740 gneg
band hs4 p16.3 p16.3 0 4600000 gneg
band hs4 p16.2 p16.2 4600000 5900000 gpos25
band hs4 p16.1 p16.1 5900000 11000000 gneg
band hs4 p15.33 p15.33 11000000 15400000 gpos50
band hs4 p15.32 p15.32 15400000 18600000 gneg
band hs4 p15.31 p15.31 18600000 22700000 gpos75
band hs4 p15.2 p15.2 22700000 27900000 gneg
band hs4 p15.1 p15.1 27900000 35600000 gpos100
band hs4 p14 p14 35600000 41100000 gneg
band hs4 p13 p13 41100000 45800000 gpos50
band hs4 p12 p12 45800000 48900000 gneg
band hs4 p11 p11 48900000 50900000 acen
band hs4 q11 q11 50900000 53200000 acen
band hs4 q12 q12 53200000 59700000 gneg
band hs4 q13.1 q13.1 59700000 66500000 gpos100
band hs4 q13.2 q13.2 66500000 70600000 gneg
band hs4 q13.3 q13.3 70600000 76600000 gpos75
band hs4 q21.1 q21.1 76600000 79200000 gneg
band hs4 q21.21 q21.21 79200000 82700000 gpos50
band hs4 q21.22 q21.22 82700000 84500000 gneg
band hs4 q21.23 q21.23 84500000 87300000 gpos25
band hs4 q21.3 q21.3 87300000 88400000 gneg
band hs4 q22.1 q22.1 88400000 93300000 gpos75
band hs4 q22.2 q22.2 93300000 93500000 gneg
band hs4 q22.3 q22.3 93500000 99200000 gpos75
band hs4 q23 q23 99200000 101400000 gneg
band hs4 q24 q24 101400000 108000000 gpos50
band hs4 q25 q25 108000000 114400000 gneg
band hs4 q26 q26 114400000 121100000 gpos75
band hs4 q27 q27 121100000 124300000 gneg
band hs4 q28.1 q28.1 124300000 129200000 gpos50
band hs4 q28.2 q28.2 129200000 131500000 gneg
band hs4 q28.3 q28.3 131500000 139800000 gpos100
band hs4 q31.1 q31.1 139800000 141800000 gneg
band hs4 q31.21 q31.21 141800000 147200000 gpos25
band hs4 q31.22 q31.22 147200000 148800000 gneg
band hs4 q31.23 q31.23 148800000 152000000 gpos25
band hs4 q31.3 q31.3 152000000 155900000 gneg
band hs4 q32.1 q32.1 155900000 162100000 gpos100
band hs4 q32.2 q32.2 162100000 164900000 gneg
band hs4 q32.3 q32.3 164900000 170500000 gpos100
band hs4 q33 q33 170500000 172300000 gneg
band hs4 q34.1 q34.1 172300000 176700000 gpos75
band hs4 q34.2 q34.2 176700000 177900000 gneg
band hs4 q34.3 q34.3 177900000 183600000 gpos100
band hs4 q35.1 q35.1 183600000 187500000 gneg
band hs4 q35.2 q35.2 187500000 191411218 gpos25
band hs5 p15.33 p15.33 0 4500000 gneg
band hs5 p15.32 p15.32 4500000 6400000 gpos25
band hs5 p15.31 p15.31 6400000 9900000 gneg
band hs5 p15.2 p15.2 9900000 15100000 gpos50
band hs5 p15.1 p15.1 15100000 18500000 gneg
band hs5 p14.3 p14.3 18500000 23300000 gpos100
band hs5 p14.2 p14.2 23300000 24700000 gneg
band hs5 p14.1 p14.1 24700000 29300000 gpos100
band hs5 p13.3 p13.3 29300000 34400000 gneg
band hs5 p13.2 p13.2 34400000 38500000 gpos25
band hs5 p13.1 p13.1 38500000 42400000 gneg
band hs5 p12 p12 42400000 45800000 gpos50
band hs5 p11 p11 45800000 47700000 acen
band hs5 q11.1 q11.1 47700000 50500000 acen
band hs5 q11.2 q11.2 50500000 58900000 gneg
band hs5 q12.1 q12.1 58900000 63000000 gpos75
band hs5 q12.2 q12.2 63000000 63200000 gneg
band hs5 q12.3 q12.3 63200000 66700000 gpos75
band hs5 q13.1 q13.1 66700000 68400000 gneg
band hs5 q13.2 q13.2 68400000 73300000 gpos50
band hs5 q13.3 q13.3 73300000 76900000 gneg
band hs5 q14.1 q14.1 76900000 81400000 gpos50
band hs5 q14.2 q14.2 81400000 82800000 gneg
band hs5 q14.3 q14.3 82800000 91900000 gpos100
band hs5 q15 q15 91900000 97300000 gneg
band hs5 q21.1 q21.1 97300000 102800000 gpos100
band hs5 q21.2 q21.2 102800000 104500000 gneg
band hs5 q21.3 q21.3 104500000 109600000 gpos100
band hs5 q22.1 q22.1 109600000 111500000 gneg
band hs5 q22.2 q22.2 111500000 113100000 gpos50
band hs5 q22.3 q22.3 113100000 115200000 gneg
band hs5 q23.1 q23.1 115200000 121500000 gpos100
band hs5 q23.2 q23.2 121500000 127900000 gneg
band hs5 q23.3 q23.3 127900000 132200000 gpos100
band hs5 q31.1 q31.1 132200000 137200000 gneg
band hs5 q31.2 q31.2 137200000 139900000 gpos25
band hs5 q31.3 q31.3 139900000 144500000 gneg
band hs5 q32 q32 144500000 149800000 gpos75
band hs5 q33.1 q33.1 149800000 152700000 gneg
band hs5 q33.2 q33.2 152700000 155600000 gpos50
band hs5 q33.3 q33.3 155600000 159900000 gneg
band hs5 q34 q34 159900000 168400000 gpos100
band hs5 q35.1 q35.1 168400000 172700000 gneg
band hs5 q35.2 q35.2 172700000 176500000 gpos25
band hs5 q35.3 q35.3 176500000 180857866 gneg
band hs6 p25.3 p25.3 0 2300000 gneg
band hs6 p25.2 p25.2 2300000 4100000 gpos25
band hs6 p25.1 p25.1 4100000 7000000 gneg
band hs6 p24.3 p24.3 7000000 10600000 gpos50
band hs6 p24.2 p24.2 10600000 11700000 gneg
band hs6 p24.1 p24.1 11700000 13500000 gpos25
band hs6 p23 p23 13500000 15300000 gneg
band hs6 p22.3 p22.3 15300000 24100000 gpos75
band hs6 p22.2 p22.2 24100000 26400000 gneg
band hs6 p22.1 p22.1 26400000 30000000 gpos50
band hs6 p21.33 p21.33 30000000 32000000 gneg
band hs6 p21.32 p21.32 32000000 33600000 gpos25
band hs6 p21.31 p21.31 33600000 36800000 gneg
band hs6 p21.2 p21.2 36800000 40600000 gpos25
band hs6 p21.1 p21.1 40600000 46300000 gneg
band hs6 p12.3 p12.3 46300000 51300000 gpos100
band hs6 p12.2 p12.2 51300000 52900000 gneg
band hs6 p12.1 p12.1 52900000 57500000 gpos100
band hs6 p11.2 p11.2 57500000 58800000 gneg
band hs6 p11.1 p11.1 58800000 60500000 acen
band hs6 q11.1 q11.1 60500000 63400000 acen
band hs6 q11.2 q11.2 63400000 63500000 gneg
band hs6 q12 q12 63500000 70000000 gpos100
band hs6 q13 q13 70000000 75900000 gneg
band hs6 q14.1 q14.1 75900000 83900000 gpos50
band hs6 q14.2 q14.2 83900000 84700000 gneg
band hs6 q14.3 q14.3 84700000 87500000 gpos50
band hs6 q15 q15 87500000 92100000 gneg
band hs6 q16.1 q16.1 92100000 98700000 gpos100
band hs6 q16.2 q16.2 98700000 100000000 gneg
band hs6 q16.3 q16.3 100000000 105100000 gpos100
band hs6 q21 q21 105100000 114500000 gneg
band hs6 q22.1 q22.1 114500000 118400000 gpos75
band hs6 q22.2 q22.2 118400000 118600000 gneg
band hs6 q22.31 q22.31 118600000 126100000 gpos100
band hs6 q22.32 q22.32 126100000 127200000 gneg
band hs6 q22.33 q22.33 127200000 130400000 gpos75
band hs6 q23.1 q23.1 130400000 131400000 gneg
band hs6 q23.2 q23.2 131400000 135200000 gpos50
band hs6 q23.3 q23.3 135200000 139100000 gneg
band hs6 q24.1 q24.1 139100000 142900000 gpos75
band hs6 q24.2 q24.2 142900000 145700000 gneg
band hs6 q24.3 q24.3 145700000 149100000 gpos75
band hs6 q25.1 q25.1 149100000 152600000 gneg
band hs6 q25.2 q25.2 152600000 155600000 gpos50
band hs6 q25.3 q25.3 155600000 161000000 gneg
band hs6 q26 q26 161000000 164500000 gpos50
band hs6 q27 q27 164500000 170975699 gneg
band hs7 p22.3 p22.3 0 2700000 gneg
band hs7 p22.2 p22.2 2700000 4300000 gpos25
band hs7 p22.1 p22.1 4300000 7000000 gneg
band hs7 p21.3 p21.3 7000000 13100000 gpos100
band hs7 p21.2 p21.2 13100000 15000000 gneg
band hs7 p21.1 p21.1 15000000 20700000 gpos100
band hs7 p15.3 p15.3 20700000 25300000 gneg
band hs7 p15.2 p15.2 25300000 27700000 gpos50
band hs7 p15.1 p15.1 27700000 30300000 gneg
band hs7 p14.3 p14.3 30300000 34700000 gpos75
band hs7 p14.2 p14.2 34700000 37000000 gneg
band hs7 p14.1 p14.1 37000000 43100000 gpos75
band hs7 p13 p13 43100000 47100000 gneg
band hs7 p12.3 p12.3 47100000 49800000 gpos75
band hs7 p12.2 p12.2 49800000 50800000 gneg
band hs7 p12.1 p12.1 50800000 53600000 gpos75
band hs7 p11.2 p11.2 53600000 56900000 gneg
band hs7 p11.1 p11.1 56900000 58900000 acen
band hs7 q11.1 q11.1 58900000 61200000 acen
band hs7 q11.21 q11.21 61200000 66500000 gneg
band hs7 q11.22 q11.22 66500000 71600000 gpos50
band hs7 q11.23 q11.23 71600000 77200000 gneg
band hs7 q21.11 q21.11 77200000 85900000 gpos100
band hs7 q21.12 q21.12 85900000 87700000 gneg
band hs7 q21.13 q21.13 87700000 90700000 gpos75
band hs7 q21.2 q21.2 90700000 92400000 gneg
band hs7 q21.3 q21.3 92400000 97600000 gpos75
band hs7 q22.1 q22.1 97600000 103400000 gneg
band hs7 q22.2 q22.2 103400000 104100000 gpos50
band hs7 q22.3 q22.3 104100000 106900000 gneg
band hs7 q31.1 q31.1 106900000 114200000 gpos75
band hs7 q31.2 q31.2 114200000 117000000 gneg
band hs7 q31.31 q31.31 117000000 120700000 gpos75
band hs7 q31.32 q31.32 120700000 123000000 gneg
band hs7 q31.33 q31.33 123000000 125900000 gpos75
band hs7 q32.1 q32.1 125900000 128800000 gneg
band hs7 q32.2 q32.2 128800000 129900000 gpos25
band hs7 q32.3 q32.3 129900000 132000000 gneg
band hs7 q33 q33 132000000 137100000 gpos50
band hs7 q34 q34 137100000 143000000 gneg
band hs7 q35 q35 143000000 147300000 gpos75
band hs7 q36.1 q36.1 147300000 152000000 gneg
band hs7 q36.2 q36.2 152000000 154500000 gpos25
band hs7 q36.3 q36.3 154500000 158628139 gneg
band hs8 p23.3 p23.3 0 2200000 gneg
band hs8 p23.2 p23.2 2200000 6200000 gpos75
band hs8 p23.1 p23.1 6200000 12700000 gneg
band hs8 p22 p22 12700000 19100000 gpos100
band hs8 p21.3 p21.3 19100000 23400000 gneg
band hs8 p21.2 p21.2 23400000 27400000 gpos50
band hs8 p21.1 p21.1 27400000 28900000 gneg
band hs8 p12 p12 28900000 38500000 gpos75
band hs8 p11.23 p11.23 38500000 39500000 gneg
band hs8 p11.22 p11.22 39500000 39900000 gpos25
band hs8 p11.21 p11.21 39900000 43200000 gneg
band hs8 p11.1 p11.1 43200000 45200000 acen
band hs8 q11.1 q11.1 45200000 48100000 acen
band hs8 q11.21 q11.21 48100000 52400000 gneg
band hs8 q11.22 q11.22 52400000 52800000 gpos75
band hs8 q11.23 q11.23 52800000 55700000 gneg
band hs8 q12.1 q12.1 55700000 61700000 gpos50
band hs8 q12.2 q12.2 61700000 62400000 gneg
band hs8 q12.3 q12.3 62400000 66100000 gpos50
band hs8 q13.1 q13.1 66100000 68100000 gneg
band hs8 q13.2 q13.2 68100000 70700000 gpos50
band hs8 q13.3 q13.3 70700000 74200000 gneg
band hs8 q21.11 q21.11 74200000 78600000 gpos100
band hs8 q21.12 q21.12 78600000 80300000 gneg
band hs8 q21.13 q21.13 80300000 84800000 gpos75
band hs8 q21.2 q21.2 84800000 87000000 gneg
band hs8 q21.3 q21.3 87000000 93400000 gpos100
band hs8 q22.1 q22.1 93400000 99100000 gneg
band hs8 q22.2 q22.2 99100000 101600000 gpos25
band hs8 q22.3 q22.3 101600000 106200000 gneg
band hs8 q23.1 q23.1 106200000 110600000 gpos75
band hs8 q23.2 q23.2 110600000 112200000 gneg
band hs8 q23.3 q23.3 112200000 117700000 gpos100
band hs8 q24.11 q24.11 117700000 119200000 gneg
band hs8 q24.12 q24.12 119200000 122500000 gpos50
band hs8 q24.13 q24.13 122500000 127300000 gneg
band hs8 q24.21 q24.21 127300000 131500000 gpos50
band hs8 q24.22 q24.22 131500000 136500000 gneg
band hs8 q24.23 q24.23 136500000 140000000 gpos75
band hs8 q24.3 q24.3 140000000 146274826 gneg
band hs9 p24.3 p24.3 0 2200000 gneg
band hs9 p24.2 p24.2 2200000 4600000 gpos25
band hs9 p24.1 p24.1 4600000 9000000 gneg
band hs9 p23 p23 9000000 14100000 gpos75
band hs9 p22.3 p22.3 14100000 16600000 gneg
band hs9 p22.2 p22.2 16600000 18500000 gpos25
band hs9 p22.1 p22.1 18500000 19900000 gneg
band hs9 p21.3 p21.3 19900000 25500000 gpos100
band hs9 p21.2 p21.2 25500000 28100000 gneg
band hs9 p21.1 p21.1 28100000 33200000 gpos100
band hs9 p13.3 p13.3 33200000 36200000 gneg
band hs9 p13.2 p13.2 36200000 38600000 gpos25
band hs9 p13.1 p13.1 38600000 41400000 gneg
band hs9 p12 p12 41400000 44200000 gpos50
band hs9 p11.2 p11.2 44200000 45900000 gneg
band hs9 p11.1 p11.1 45900000 50600000 acen
band hs9 q11 q11 50600000 59200000 acen
band hs9 q12 q12 59200000 67500000 gvar
band hs9 q13 q13 67500000 68600000 gneg
band hs9 q21.11 q21.11 68600000 70800000 gpos25
band hs9 q21.12 q21.12 70800000 71200000 gneg
band hs9 q21.13 q21.13 71200000 76400000 gpos50
band hs9 q21.2 q21.2 76400000 78300000 gneg
band hs9 q21.31 q21.31 78300000 81300000 gpos50
band hs9 q21.32 q21.32 81300000 84100000 gneg
band hs9 q21.33 q21.33 84100000 87600000 gpos50
band hs9 q22.1 q22.1 87600000 89000000 gneg
band hs9 q22.2 q22.2 89000000 91000000 gpos25
band hs9 q22.31 q22.31 91000000 93700000 gneg
band hs9 q22.32 q22.32 93700000 96300000 gpos25
band hs9 q22.33 q22.33 96300000 99600000 gneg
band hs9 q31.1 q31.1 99600000 105300000 gpos100
band hs9 q31.2 q31.2 105300000 108400000 gneg
band hs9 q31.3 q31.3 108400000 112000000 gpos25
band hs9 q32 q32 112000000 114800000 gneg
band hs9 q33.1 q33.1 114800000 119600000 gpos75
band hs9 q33.2 q33.2 119600000 122900000 gneg
band hs9 q33.3 q33.3 122900000 127300000 gpos25
band hs9 q34.11 q34.11 127300000 130500000 gneg
band hs9 q34.12 q34.12 130500000 130900000 gpos25
band hs9 q34.13 q34.13 130900000 133000000 gneg
band hs9 q34.2 q34.2 133000000 134700000 gpos25
band hs9 q34.3 q34.3 134700000 138429268 gneg
band hsX p22.33 p22.33 0 4200000 gneg
band hsX p22.32 p22.32 4200000 5800000 gpos50
band hsX p22.31 p22.31 5800000 9300000 gneg
band hsX p22.2 p22.2 9300000 17200000 gpos50
band hsX p22.13 p22.13 17200000 19000000 gneg
band hsX p22.12 p22.12 19000000 21600000 gpos50
band hsX p22.11 p22.11 21600000 24700000 gneg
band hsX p21.3 p21.3 24700000 29200000 gpos100
band hsX p21.2 p21.2 29200000 31300000 gneg
band hsX p21.1 p21.1 31300000 37400000 gpos100
band hsX p11.4 p11.4 37400000 42100000 gneg
band hsX p11.3 p11.3 42100000 47200000 gpos75
band hsX p11.23 p11.23 47200000 49500000 gneg
band hsX p11.22 p11.22 49500000 54500000 gpos25
band hsX p11.21 p11.21 54500000 56500000 gneg
band hsX p11.1 p11.1 56500000 59400000 acen
band hsX q11.1 q11.1 59400000 61500000 acen
band hsX q11.2 q11.2 61500000 64000000 gneg
band hsX q12 q12 64000000 67500000 gpos50
band hsX q13.1 q13.1 67500000 72000000 gneg
band hsX q13.2 q13.2 72000000 73700000 gpos50
band hsX q13.3 q13.3 73700000 75800000 gneg
band hsX q21.1 q21.1 75800000 84400000 gpos100
band hsX q21.2 q21.2 84400000 86100000 gneg
band hsX q21.31 q21.31 86100000 91800000 gpos100
band hsX q21.32 q21.32 91800000 93500000 gneg
band hsX q21.33 q21.33 93500000 98200000 gpos75
band hsX q22.1 q22.1 98200000 102400000 gneg
band hsX q22.2 q22.2 102400000 103500000 gpos50
band hsX q22.3 q22.3 103500000 108500000 gneg
band hsX q23 q23 108500000 116300000 gpos75
band hsX q24 q24 116300000 120600000 gneg
band hsX q25 q25 120600000 129700000 gpos100
band hsX q26.1 q26.1 129700000 130200000 gneg
band hsX q26.2 q26.2 130200000 133400000 gpos25
band hsX q26.3 q26.3 133400000 137700000 gneg
band hsX q27.1 q27.1 137700000 140000000 gpos75
band hsX q27.2 q27.2 140000000 141800000 gneg
band hsX q27.3 q27.3 141800000 146800000 gpos100
band hsX q28 q28 146800000 154824264 gneg
band hsY p11.32 p11.32 0 1700000 gneg
band hsY p11.31 p11.31 1700000 3300000 gpos50
band hsY p11.2 p11.2 3300000 11200000 gneg
band hsY p11.1 p11.1 11200000 11500000 acen
band hsY q11.1 q11.1 11500000 12400000 acen
band hsY q11.21 q11.21 12400000 14200000 gneg
band hsY q11.221 q11.221 14200000 18800000 gpos50
band hsY q11.222 q11.222 18800000 21100000 gneg
band hsY q11.223 q11.223 21100000 25200000 gpos50
band hsY q11.23 q11.23 25200000 27100000 gneg
band hsY q12 q12 27100000 57701691 gvar
